x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00010001,-0.006558076,-65.52079,0.034537315,-58.03145,-0.4229541,-61.482662,0.49202874,-54.580235
0.00020002,-0.013105482,-65.41429,0.028730392,-57.998444,-0.42874852,-61.44416,0.4862093,-54.552727
0.00030003,-0.019642254,-65.30817,0.022929668,-57.965485,-0.4345263,-61.405567,0.48038563,-54.525402
0.00040004,-0.026168434,-65.202415,0.017131805,-57.932404,-0.4402971,-61.366875,0.4745607,-54.497932
0.00050005,-0.032684054,-65.097046,0.011332035,-57.899277,-0.44607392,-61.328136,0.468738,-54.470417
0.00060006,-0.039189156,-64.99204,0.0055618286,-57.866165,-0.45180035,-61.289482,0.462924,-54.44285
0.00070007,-0.045683775,-64.887405,-0.00022554398,-57.832764,-0.45758355,-61.250908,0.45713246,-54.41462
0.00080008,-0.05216795,-64.783134,-0.005996704,-57.799713,-0.46333593,-61.212288,0.45134252,-54.38714
0.00090009003,-0.05864171,-64.67923,-0.011782646,-57.766434,-0.4690906,-61.17348,0.44552532,-54.359386
0.0010001,-0.0651051,-64.57569,-0.017573833,-57.73291,-0.47485256,-61.13458,0.4397049,-54.33124
0.00110011,-0.071558155,-64.4725,-0.023335934,-57.699677,-0.48060426,-61.095993,0.4339324,-54.30336
0.00120012,-0.0780009,-64.369675,-0.02909851,-57.666,-0.48635432,-61.057228,0.4281573,-54.274773
0.00130013,-0.084433384,-64.267204,-0.034870625,-57.632584,-0.49209514,-61.018333,0.4223539,-54.246834
0.00140014,-0.09085564,-64.165085,-0.040616512,-57.599045,-0.49782225,-60.979645,0.41658923,-54.218445
0.0015001501,-0.097267695,-64.06331,-0.046378613,-57.56549,-0.5035614,-60.940804,0.41080418,-54.190178
0.00160016,-0.10366959,-63.961887,-0.052143574,-57.53183,-0.50929713,-60.901825,0.40501,-54.161835
0.00170017,-0.11006136,-63.86081,-0.057884693,-57.497955,-0.5150258,-60.862957,0.3992564,-54.132954
0.0018001801,-0.116443045,-63.760075,-0.06363821,-57.46414,-0.52074385,-60.823933,0.3934674,-54.10435
0.00190019,-0.12281467,-63.65968,-0.06938982,-57.43042,-0.52648497,-60.785095,0.38770536,-54.075745
0.0020002,-0.12917626,-63.559624,-0.07514,-57.396576,-0.53220594,-60.74605,0.38192597,-54.0471
0.00210021,-0.13552788,-63.459908,-0.08087778,-57.3627,-0.5379083,-60.706944,0.37615272,-54.01846
0.00220022,-0.14186953,-63.360523,-0.08660126,-57.328857,-0.5436109,-60.668076,0.37040836,-53.98964
0.00230023,-0.14820126,-63.26147,-0.09232855,-57.294632,-0.5493319,-60.629086,0.3646748,-53.96018
0.00240024,-0.1545231,-63.162754,-0.098059654,-57.260635,-0.5550443,-60.59007,0.35892496,-53.931202
