x,f,mean,lower,upper
0.890189,6.69975,6.754887,4.7123737,8.7974
0.890289,6.702856,6.757289,4.7147264,8.799851
0.890389,6.705962,6.7596903,4.717078,8.802302
0.89048904,6.7090683,6.762087,4.719425,8.804749
0.89058906,6.712175,6.764484,4.721772,8.807196
0.8906891,6.715282,6.7668834,4.724122,8.809645
0.8907891,6.718389,6.7692795,4.7264686,8.81209
0.8908891,6.7214966,6.7716737,4.7288117,8.814535
0.8909891,6.7246046,6.774068,4.7311563,8.816979
0.8910891,6.7277126,6.7764597,4.7334967,8.819423
0.8911891,6.7308207,6.7788534,4.735841,8.821866
0.8912891,6.733929,6.78124,4.7381763,8.824304
0.89138913,6.737038,6.7836323,4.7405176,8.826747
0.89148915,6.7401476,6.786021,4.742856,8.829186
0.89158916,6.743257,6.7884107,4.7451944,8.831627
0.8916892,6.7463665,6.7907963,4.747529,8.834064
0.8917892,6.7494764,6.7931814,4.7498612,8.836502
0.8918892,6.752587,6.7955666,4.7521954,8.838938
0.8919892,6.7556973,6.7979484,4.754525,8.841372
0.8920892,6.758808,6.8003306,4.756857,8.843804
0.8921892,6.7619195,6.802714,4.7591877,8.84624
0.8922892,6.765031,6.805094,4.7615147,8.848673
0.89238924,6.7681427,6.8074718,4.7638397,8.851104
0.89248925,6.7712545,6.80985,4.7661657,8.853535
0.8925893,6.774367,6.812229,4.768493,8.855965
0.8926893,6.777479,6.8146043,4.770815,8.858394
0.8927893,6.780592,6.81698,4.773137,8.860823
0.89288926,6.783705,6.819352,4.7754564,8.863248
0.8929893,6.7868185,6.8217254,4.7777767,8.865674
0.8930893,6.7899323,6.824098,4.780095,8.868101
0.8931893,6.793046,6.826468,4.7824116,8.870524
0.8932893,6.79616,6.828839,4.784729,8.872949
0.89338934,6.7992744,6.8312087,4.7870464,8.875371
0.89348936,6.802389,6.8335767,4.78936,8.877793
0.8935894,6.8055043,6.8359423,4.79167,8.880215
0.8936894,6.8086195,6.83831,4.7939835,8.882636
0.89378935,6.811735,6.840673,4.796294,8.885052
0.89388937,6.8148513,6.8430343,4.7985992,8.887469
0.8939894,6.8179674,6.845399,4.80091,8.889888
0.8940894,6.8210835,6.8477607,4.803216,8.892305
0.8941894,6.8242,6.8501234,4.805525,8.894722
0.89428943,6.827317,6.852483,4.807829,8.897137
0.89438945,6.830435,6.854839,4.8101296,8.899548
0.89448947,6.8335524,6.8571978,4.812434,8.901961
0.8945895,6.83667,6.8595543,4.814734,8.904375
0.89468944,6.839788,6.861905,4.8170285,8.906782
0.89478946,6.8429065,6.8642607,4.8193264,8.909195
0.8948895,6.846025,6.866616,4.8216276,8.911604
0.8949895,6.849144,6.8689656,4.8239202,8.914011
0.8950895,6.852263,6.871318,4.826215,8.916421
0.8951895,6.8553824,6.8736677,4.8285093,8.918826
0.89528954,6.8585024,6.8760166,4.8308015,8.921232
0.89538956,6.8616223,6.878367,4.8330956,8.923638
0.8954896,6.8647428,6.8807096,4.8353806,8.926039
0.89558953,6.867863,6.8830557,4.8376694,8.928442
0.89568955,6.870984,6.885402,4.839959,8.930845
0.89578956,6.8741055,6.8877463,4.842245,8.933248
0.8958896,6.877227,6.8900857,4.8445253,8.935646
0.8959896,6.8803487,6.8924274,4.846811,8.938044
0.8960896,6.8834705,6.8947687,4.8490944,8.940443
0.89618963,6.886593,6.8971086,4.8513765,8.942841
0.89628965,6.889715,6.899446,4.853655,8.945237
0.89638966,6.892838,6.901782,4.8559318,8.947632
0.8964896,6.8959613,6.9041185,4.8582106,8.9500265
0.89658964,6.8990846,6.906452,4.8604846,8.952419
0.89668965,6.9022083,6.9087844,4.8627577,8.954811
0.89678967,6.905332,6.911118,4.865032,8.957204
0.8968897,6.9084563,6.91345,4.867305,8.959595
0.8969897,6.9115806,6.9157796,4.8695755,8.961984
0.8970897,6.9147058,6.9181094,4.8718452,8.964374
0.89718974,6.9178305,6.9204397,4.8741164,8.966763
0.89728975,6.920956,6.922766,4.876383,8.96915
0.8973897,6.9240813,6.9250917,4.878648,8.971536
0.8974897,6.9272075,6.9274163,4.880913,8.97392
0.89758974,6.9303336,6.929741,4.883177,8.976305
0.89768976,6.9334598,6.9320655,4.885442,8.978689
0.8977898,6.936587,6.934385,4.887699,8.9810705
0.8978898,6.9397135,6.9367046,4.8899574,8.983452
0.8979898,6.942841,6.939027,4.8922195,8.985834
0.8980898,6.9459686,6.9413457,4.894477,8.9882145
0.89818984,6.949096,6.943661,4.8967304,8.990592
0.8982898,6.9522243,6.945976,4.898983,8.992969
0.8983898,6.955353,6.9482927,4.9012384,8.995347
0.89848983,6.9584813,6.950604,4.903487,8.997721
0.89858985,6.9616103,6.9529195,4.905741,9.000097
0.89868987,6.9647393,6.9552307,4.9079905,9.002471
0.8987899,6.967869,6.9575434,4.9102407,9.004847
0.8988899,6.970999,6.959851,4.912484,9.007217
0.8989899,6.9741287,6.9621615,4.914734,9.009589
0.89908993,6.977259,6.964469,4.916979,9.011959
0.8991899,6.9803896,6.9667726,4.919218,9.014327
0.8992899,6.9835205,6.969077,4.9214587,9.016695
0.8993899,6.9866514,6.9713826,4.9237013,9.019064
0.89948994,6.989783,6.9736867,4.9259424,9.021431
0.89958996,6.9929147,6.9759865,4.928178,9.023795
0.89969,6.9960465,6.978289,4.930417,9.026161
0.89979,6.999179,6.9805894,4.932653,9.028526
0.89989,7.002311,6.9828887,4.934888,9.0308895
0.89999,7.005444,6.985187,4.9371223,9.033252
0.90009004,7.0085773,6.98748,4.939351,9.035609
0.90019,7.0117106,6.989776,4.9415827,9.03797
0.90029,7.0148444,6.992071,4.9438124,9.04033
0.90039,7.017978,6.9943624,4.9460382,9.042686
0.90049005,7.0211124,6.996654,4.948263,9.045045
0.90059006,7.0242467,6.9989476,4.9504924,9.047403
0.9006901,7.0273814,7.001238,4.952717,9.049759
0.9007901,7.0305166,7.003523,4.954934,9.052112
0.9008901,7.033652,7.005812,4.95716,9.054464
0.9009901,7.0367875,7.008099,4.95938,9.056818
0.9010901,7.039923,7.0103846,4.9616003,9.059169
0.9011901,7.0430593,7.012666,4.9638147,9.061518
0.9012901,7.0461955,7.0149503,4.9660316,9.063869
0.90139014,7.049332,7.0172315,4.968245,9.066217
0.90149015,7.0524693,7.0195127,4.970458,9.068567
0.90159017,7.0556064,7.02179,4.9726696,9.07091
0.9016902,7.058744,7.0240703,4.974883,9.073257
0.9017902,7.0618815,7.026348,4.977093,9.0756035
0.9018902,7.0650196,7.028626,4.9793034,9.077949
0.9019902,7.068158,7.030898,4.981508,9.080288
0.9020902,7.0712967,7.0331717,4.983712,9.082631
0.9021902,7.0744357,7.0354447,4.9859166,9.084972
0.9022902,7.0775747,7.037716,4.98812,9.087312
0.90239024,7.080714,7.039987,4.990322,9.089652
0.90249026,7.0838537,7.042256,4.9925222,9.0919895
0.9025903,7.0869937,7.0445256,4.9947243,9.094327
