x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00010001,-0.006558076,-65.52079,0.018087149,-57.242447,-0.85988367,-61.35714,0.89605796,-53.127754
0.00020002,-0.013105482,-65.41429,0.012356758,-57.213577,-0.86558694,-61.322433,0.89030045,-53.10472
0.00030003,-0.019642254,-65.30817,0.0066411495,-57.184753,-0.8712884,-61.287888,0.8845707,-53.08162
0.00040004,-0.026168434,-65.202415,0.0009152889,-57.155792,-0.8769893,-61.25327,0.8788199,-53.058315
0.00050005,-0.032684054,-65.097046,-0.004791975,-57.126846,-0.8826835,-61.218666,0.87309957,-53.035027
0.00060006,-0.039189156,-64.99204,-0.010501385,-57.09781,-0.8883636,-61.184002,0.86736083,-53.011616
0.00070007,-0.045683775,-64.887405,-0.016205788,-57.06888,-0.89404625,-61.14936,0.8616347,-52.988396
0.00080008,-0.05216795,-64.783134,-0.021916151,-57.03961,-0.89973813,-61.114506,0.85590583,-52.964718
0.00090009003,-0.05864171,-64.67923,-0.027615786,-57.010574,-0.90542257,-61.0799,0.850191,-52.94125
0.0010001,-0.0651051,-64.57569,-0.033323288,-56.981293,-0.91110945,-61.045074,0.8444629,-52.91751
0.00110011,-0.071558155,-64.4725,-0.039026022,-56.951904,-0.91679156,-61.010197,0.8387395,-52.893612
0.00120012,-0.0780009,-64.369675,-0.04471755,-56.922714,-0.92246675,-60.97553,0.83303165,-52.8699
0.00130013,-0.084433384,-64.267204,-0.05040002,-56.893433,-0.928134,-60.940792,0.827334,-52.846073
0.00140014,-0.09085564,-64.165085,-0.05609727,-56.86386,-0.9338117,-60.905796,0.8216172,-52.821926
0.0015001501,-0.097267695,-64.06331,-0.061777353,-56.83429,-0.9394777,-60.871006,0.815923,-52.797573
0.00160016,-0.10366959,-63.961887,-0.067453146,-56.804703,-0.94512415,-60.83604,0.81021786,-52.773365
0.00170017,-0.11006136,-63.86081,-0.07312846,-56.775253,-0.95078206,-60.801228,0.80452514,-52.74928
0.0018001801,-0.116443045,-63.760075,-0.07881522,-56.745514,-0.9564493,-60.766155,0.7988188,-52.724873
0.00190019,-0.12281467,-63.65968,-0.08449197,-56.71576,-0.9621064,-60.73109,0.7931225,-52.700428
0.0020002,-0.12917626,-63.559624,-0.090159655,-56.686127,-0.96775347,-60.69616,0.78743416,-52.676094
0.00210021,-0.13552788,-63.459908,-0.09583259,-56.656204,-0.97341335,-60.66108,0.7817482,-52.65133
0.00220022,-0.14186953,-63.360523,-0.101495266,-56.62651,-0.9790608,-60.62615,0.7760703,-52.626873
0.00230023,-0.14820126,-63.26147,-0.107162714,-56.596542,-0.9847,-60.590935,0.7703746,-52.60215
0.00240024,-0.1545231,-63.162754,-0.11281848,-56.566696,-0.9903395,-60.555897,0.76470256,-52.577496
0.00250025,-0.16083509,-63.06436,-0.118468046,-56.536774,-0.99598473,-60.520924,0.75904864,-52.552624
0.00260026,-0.16713724,-62.966293,-0.12412763,-56.506683,-1.001616,-60.48571,0.7533608,-52.527657
0.00270027,-0.17342961,-62.868553,-0.12977386,-56.47647,-1.0072482,-60.450573,0.74770045,-52.50237
0.00280028,-0.17971222,-62.771137,-0.13541508,-56.446457,-1.0128654,-60.415363,0.74203527,-52.47755
0.00290029,-0.1859851,-62.674038,-0.14106584,-56.416077,-1.0184977,-60.380096,0.7363661,-52.452057
0.0030003001,-0.1922483,-62.57726,-0.14670062,-56.385864,-1.0241206,-60.344963,0.7307193,-52.426765
0.00310031,-0.19850183,-62.480793,-0.15234447,-56.355484,-1.0297415,-60.309563,0.72505265,-52.401405
0.00320032,-0.20474571,-62.384644,-0.15797544,-56.325256,-1.035353,-60.274353,0.71940213,-52.37616
0.0033003301,-0.21098001,-62.28881,-0.16361308,-56.294754,-1.0409755,-60.23894,0.7137493,-52.350567
