x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00010001,-0.006558076,-65.52079,0.020241976,-58.066956,-1.095024,-62.24746,1.135508,-53.88645
0.00020002,-0.013105482,-65.41429,0.014433622,-58.038208,-1.100828,-62.211956,1.1296953,-53.86446
0.00030003,-0.019642254,-65.30817,0.008633852,-58.009483,-1.1066192,-62.176353,1.123887,-53.842613
0.00040004,-0.026168434,-65.202415,0.002830267,-57.980507,-1.1124126,-62.14072,1.1180731,-53.820293
0.00050005,-0.032684054,-65.097046,-0.0029711723,-57.951584,-1.1182107,-62.10519,1.1122683,-53.797977
0.00060006,-0.039189156,-64.99204,-0.008763075,-57.92267,-1.123988,-62.069363,1.1064619,-53.775974
0.00070007,-0.045683775,-64.887405,-0.014550209,-57.89353,-1.1297725,-62.0337,1.1006721,-53.753365
0.00080008,-0.05216795,-64.783134,-0.020340204,-57.86435,-1.1355592,-61.99804,1.0948788,-53.73066
0.00090009003,-0.05864171,-64.67923,-0.026125193,-57.83522,-1.141333,-61.9621,1.0890826,-53.70834
0.0010001,-0.0651051,-64.57569,-0.031906843,-57.80591,-1.1471052,-61.926304,1.0832915,-53.685513
0.00110011,-0.071558155,-64.4725,-0.037682533,-57.77649,-1.152875,-61.890495,1.0775099,-53.662483
0.00120012,-0.0780009,-64.369675,-0.043468,-57.74701,-1.1586485,-61.854454,1.0717125,-53.639565
0.00130013,-0.084433384,-64.267204,-0.049240112,-57.71746,-1.1644223,-61.81863,1.065942,-53.61629
0.00140014,-0.09085564,-64.165085,-0.055009365,-57.68798,-1.1701753,-61.78249,1.0601566,-53.59347
0.0015001501,-0.097267695,-64.06331,-0.060778618,-57.65827,-1.1759436,-61.746563,1.0543864,-53.56998
0.00160016,-0.10366959,-63.961887,-0.06654167,-57.62851,-1.1816982,-61.71054,1.0486149,-53.54648
0.00170017,-0.11006136,-63.86081,-0.072300196,-57.59874,-1.1874516,-61.674397,1.0428512,-53.523083
0.0018001801,-0.116443045,-63.760075,-0.078062296,-57.568863,-1.1932076,-61.638283,1.037083,-53.499443
