x,f,mean,lower,upper
0.00010001,-0.006558076,-1.020066,-4.8782167,2.8380845
0.00020002,-0.013105482,-1.0212746,-4.8791523,2.8366032
0.00030003,-0.019642254,-1.0224829,-4.880089,2.835123
0.00040004,-0.026168434,-1.0236917,-4.881026,2.8336425
0.00050005,-0.032684054,-1.0249002,-4.881962,2.8321614
0.00060006,-0.039189156,-1.0261097,-4.882899,2.8306794
0.00070007,-0.045683775,-1.0273182,-4.8838377,2.829201
0.00080008,-0.05216795,-1.0285277,-4.884775,2.82772
0.00090009003,-0.05864171,-1.029736,-4.8857126,2.8262408
0.0010001,-0.0651051,-1.0309458,-4.886651,2.8247597
0.00110011,-0.071558155,-1.0321558,-4.8875914,2.82328
0.00120012,-0.0780009,-1.0333655,-4.8885307,2.8217998
0.00130013,-0.084433384,-1.0345747,-4.8894706,2.820321
0.00140014,-0.09085564,-1.0357845,-4.89041,2.818841
0.0015001501,-0.097267695,-1.0369947,-4.8913517,2.8173623
0.00160016,-0.10366959,-1.0382044,-4.892292,2.8158832
0.00170017,-0.11006136,-1.0394154,-4.893234,2.814403
0.0018001801,-0.116443045,-1.0406251,-4.8941746,2.8129246
0.00190019,-0.12281467,-1.0418358,-4.8951178,2.8114462
0.0020002,-0.12917626,-1.0430458,-4.896059,2.8099675
0.00210021,-0.13552788,-1.0442562,-4.897002,2.8084896
0.00220022,-0.14186953,-1.0454667,-4.8979445,2.8070114
0.00230023,-0.14820126,-1.0466781,-4.8988886,2.8055325
0.00240024,-0.1545231,-1.047889,-4.8998327,2.804055
0.00250025,-0.16083509,-1.0491004,-4.900777,2.8025758
0.00260026,-0.16713724,-1.0503116,-4.901721,2.8010979
0.00270027,-0.17342961,-1.0515225,-4.902666,2.7996213
0.00280028,-0.17971222,-1.0527341,-4.903611,2.7981431
0.00290029,-0.1859851,-1.0539458,-4.904557,2.7966654
0.0030003001,-0.1922483,-1.0551567,-4.9055023,2.7951887
0.00310031,-0.19850183,-1.0563693,-4.90645,2.7937112
0.00320032,-0.20474571,-1.0575812,-4.9073963,2.7922337
0.0033003301,-0.21098001,-1.0587926,-4.9083424,2.7907574
0.00340034,-0.21720473,-1.0600042,-4.90929,2.7892814
0.00350035,-0.22341992,-1.0612175,-4.910239,2.787804
