x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00010001,-0.006558076,-65.52079,0.0595541,-57.796097,-0.5614482,-61.540146,0.6805564,-54.052048
0.00020002,-0.013105482,-65.41429,0.05377102,-57.76451,-0.56721133,-61.50295,0.67475337,-54.026073
0.00030003,-0.019642254,-65.30817,0.048003197,-57.733,-0.57297146,-61.465706,0.66897786,-54.000298
0.00040004,-0.026168434,-65.202415,0.042208195,-57.701355,-0.5787281,-61.42825,0.66314447,-53.97446
0.00050005,-0.032684054,-65.097046,0.03644991,-57.6698,-0.58446485,-61.39099,0.65736467,-53.94861
0.00060006,-0.039189156,-64.99204,0.030689716,-57.638138,-0.59020656,-61.353672,0.651586,-53.922604
0.00070007,-0.045683775,-64.887405,0.024925709,-57.606293,-0.5959568,-61.316402,0.6458082,-53.896183
0.00080008,-0.05216795,-64.783134,0.019159317,-57.574356,-0.60169244,-61.278877,0.6400111,-53.869835
0.00090009003,-0.05864171,-64.67923,0.013409615,-57.54283,-0.60743445,-61.241665,0.6342537,-53.843998
0.0010001,-0.0651051,-64.57569,0.0076527596,-57.51082,-0.6131545,-61.20406,0.62846,-53.817577
0.00110011,-0.071558155,-64.4725,0.0019021034,-57.47873,-0.61889285,-61.16667,0.62269706,-53.790787
0.00120012,-0.0780009,-64.369675,-0.0038423538,-57.446793,-0.6246188,-61.129276,0.6169341,-53.76431
0.00130013,-0.084433384,-64.267204,-0.009585857,-57.41478,-0.6303408,-61.09171,0.6111691,-53.73785
0.00140014,-0.09085564,-64.165085,-0.015335083,-57.382614,-0.63604707,-61.05402,0.6053769,-53.71121
0.0015001501,-0.097267695,-64.06331,-0.02107811,-57.35051,-0.6417901,-61.016506,0.5996339,-53.684513
0.00160016,-0.10366959,-63.961887,-0.026798725,-57.318207,-0.6474938,-60.979057,0.5938963,-53.657356
0.00170017,-0.11006136,-63.86081,-0.032525063,-57.28604,-0.6531863,-60.94141,0.5881362,-53.630672
