x,f,mean,lower,upper
0.00010001,-0.006558076,-0.7017174,-1.5791105,0.17567575
0.00020002,-0.013105482,-0.7047441,-1.5817001,0.17221195
0.00030003,-0.019642254,-0.7077706,-1.5842872,0.168746
0.00040004,-0.026168434,-0.7108002,-1.5868826,0.16528219
0.00050005,-0.032684054,-0.71382403,-1.5894632,0.16181517
0.00060006,-0.039189156,-0.7168484,-1.5920496,0.15835291
0.00070007,-0.045683775,-0.71987414,-1.5946438,0.15489554
0.00080008,-0.05216795,-0.72289443,-1.5972257,0.15143687
0.00090009003,-0.05864171,-0.72592545,-1.5998192,0.14796835
0.0010001,-0.0651051,-0.72895575,-1.6024195,0.144508
0.00110011,-0.071558155,-0.7319827,-1.6050172,0.14105177
0.00120012,-0.0780009,-0.7350004,-1.6075957,0.13759494
0.00130013,-0.084433384,-0.7380338,-1.6101995,0.13413191
0.00140014,-0.09085564,-0.741061,-1.612798,0.13067597
0.0015001501,-0.097267695,-0.7440932,-1.6154056,0.12721914
0.00160016,-0.10366959,-0.74711204,-1.6179919,0.12376785
0.00170017,-0.11006136,-0.75013804,-1.6205919,0.12031573
0.0018001801,-0.116443045,-0.7531712,-1.6231987,0.11685628
0.00190019,-0.12281467,-0.75619626,-1.6257973,0.11340475
0.0020002,-0.12917626,-0.75922084,-1.6283963,0.109954596
0.00210021,-0.13552788,-0.76224875,-1.6309993,0.10650188
0.00220022,-0.14186953,-0.76528096,-1.63361,0.10304803
0.00230023,-0.14820126,-0.76830053,-1.6362054,0.09960443
0.00240024,-0.1545231,-0.7713275,-1.6388125,0.09615761
0.00250025,-0.16083509,-0.7743602,-1.6414263,0.092706025
0.00260026,-0.16713724,-0.7773869,-1.6440394,0.089265585
0.00270027,-0.17342961,-0.7804191,-1.6466513,0.085812986
0.00280028,-0.17971222,-0.78343916,-1.6492484,0.08237004
0.00290029,-0.1859851,-0.7864673,-1.6518623,0.078927636
0.0030003001,-0.1922483,-0.7894952,-1.6544778,0.075487435
0.00310031,-0.19850183,-0.79252434,-1.6570857,0.07203704
0.00320032,-0.20474571,-0.795552,-1.6596975,0.06859344
0.0033003301,-0.21098001,-0.79858017,-1.6623194,0.06515908
0.00340034,-0.21720473,-0.8016088,-1.6649361,0.061718464
0.00350035,-0.22341992,-0.80462956,-1.6675382,0.058278978
0.0036003601,-0.2296256,-0.807667,-1.6701654,0.054831386
0.00370037,-0.2358218,-0.8106959,-1.6727906,0.051398873
0.00380038,-0.24200855,-0.8137219,-1.6754062,0.047962368
0.0039003901,-0.2481859,-0.8167424,-1.6780171,0.04453224
0.0040004,-0.25435385,-0.8197777,-1.6806448,0.041089296
0.0041004103,-0.26051244,-0.82280564,-1.6832705,0.03765917
0.00420042,-0.26666173,-0.8258369,-1.6858959,0.034222186
0.00430043,-0.2728017,-0.8288584,-1.6885059,0.030789196
0.00440044,-0.2789324,-0.83189106,-1.691138,0.027355969
0.00450045,-0.28505388,-0.8349223,-1.6937709,0.023926198
0.00460046,-0.29116613,-0.8379419,-1.6963816,0.020497859
0.0047004703,-0.29726923,-0.84097385,-1.6990136,0.017065883
0.00480048,-0.30336314,-0.84400344,-1.7016507,0.013643861
0.00490049,-0.30944794,-0.8470347,-1.7042805,0.01021111
0.0050005,-0.31552365,-0.85005784,-1.706903,0.0067873597
0.00510051,-0.3215903,-0.85308385,-1.7095305,0.0033627748
0.00520052,-0.3276479,-0.8561151,-1.7121696,-6.0498714e-05
0.00530053,-0.33369648,-0.8591502,-1.7148081,-0.0034922361
0.00540054,-0.3397361,-0.8621714,-1.7174313,-0.006911516
0.00550055,-0.34576675,-0.8652017,-1.7200689,-0.010334432
0.00560056,-0.3517885,-0.8682306,-1.7227051,-0.013756037
0.00570057,-0.35780132,-0.87125945,-1.7253466,-0.017172277
0.00580058,-0.36380526,-0.87428784,-1.727974,-0.02060163
0.00590059,-0.36980036,-0.8773172,-1.730618,-0.02401644
0.0060006003,-0.37578663,-0.8803458,-1.7332621,-0.02742964
