x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00010001,-0.006558076,-65.52079,0.31163168,-56.84961,-1.0548409,-60.94434,1.6781043,-52.75488
0.00020002,-0.013105482,-65.41429,0.3059473,-56.836372,-1.0605177,-60.924286,1.6724123,-52.74846
0.00030003,-0.019642254,-65.30817,0.30026317,-56.82304,-1.0661983,-60.90426,1.6667247,-52.74182
0.00040004,-0.026168434,-65.202415,0.29458022,-56.809696,-1.0718791,-60.884148,1.6610396,-52.735245
0.00050005,-0.032684054,-65.097046,0.28889966,-56.796234,-1.0775514,-60.864002,1.6553507,-52.728466
0.00060006,-0.039189156,-64.99204,0.2832191,-56.782677,-1.0832207,-60.843918,1.6496589,-52.721436
0.00070007,-0.045683775,-64.887405,0.27754092,-56.769104,-1.088894,-60.823757,1.6439759,-52.71445
0.00080008,-0.05216795,-64.783134,0.27186632,-56.755386,-1.0945617,-60.803715,1.6382943,-52.707058
0.00090009003,-0.05864171,-64.67923,0.26618862,-56.74169,-1.1002358,-60.7835,1.6326131,-52.699883
0.0010001,-0.0651051,-64.57569,0.26051712,-56.7278,-1.1058983,-60.763397,1.6269325,-52.6922
0.00110011,-0.071558155,-64.4725,0.25484324,-56.713936,-1.1115665,-60.743145,1.621253,-52.684727
0.00120012,-0.0780009,-64.369675,0.24917221,-56.699936,-1.1172314,-60.72303,1.6155758,-52.67684
0.00130013,-0.084433384,-64.267204,0.24350238,-56.685947,-1.1228956,-60.702755,1.6099004,-52.66914
0.00140014,-0.09085564,-64.165085,0.23783588,-56.67179,-1.1285509,-60.682583,1.6042227,-52.661
0.0015001501,-0.097267695,-64.06331,0.23216605,-56.65763,-1.1342095,-60.662247,1.5985416,-52.653015
0.00160016,-0.10366959,-63.961887,0.22649813,-56.643433,-1.1398705,-60.641926,1.5928668,-52.64494
0.00170017,-0.11006136,-63.86081,0.22083831,-56.629036,-1.145531,-60.621784,1.5872077,-52.636288
0.0018001801,-0.116443045,-63.760075,0.21517229,-56.61469,-1.1511824,-60.60141,1.581527,-52.627968
0.00190019,-0.12281467,-63.65968,0.20951223,-56.600185,-1.1568327,-60.58114,1.5758572,-52.619232
0.0020002,-0.12917626,-63.559624,0.2038517,-56.58567,-1.1624918,-60.560818,1.5701952,-52.610523
0.00210021,-0.13552788,-63.459908,0.19819331,-56.571022,-1.1681348,-60.540524,1.5645214,-52.60152
0.00220022,-0.14186953,-63.360523,0.19253731,-56.556374,-1.1737901,-60.520126,1.5588647,-52.59262
0.00230023,-0.14820126,-63.26147,0.18688345,-56.54157,-1.1794273,-60.499805,1.5531942,-52.583332
