x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00010001,-0.006558076,-65.52079,0.026472092,-58.140274,-0.31996235,-61.41156,0.37290654,-54.868988
0.00020002,-0.013105482,-65.41429,0.02064848,-58.1062,-0.32575294,-61.37203,0.3670499,-54.840374
0.00030003,-0.019642254,-65.30817,0.014840126,-58.07231,-0.33154202,-61.332695,0.36122227,-54.811928
0.00040004,-0.026168434,-65.202415,0.009047031,-58.038055,-0.3373186,-61.29333,0.35541266,-54.78278
0.00050005,-0.032684054,-65.097046,0.0032315254,-58.00389,-0.34309554,-61.253746,0.3495586,-54.754036
0.00060006,-0.039189156,-64.99204,-0.0025629997,-57.969833,-0.3488653,-61.21432,0.3437393,-54.725346
0.00070007,-0.045683775,-64.887405,-0.008363247,-57.935745,-0.35463524,-61.174828,0.33790874,-54.696663
0.00080008,-0.05216795,-64.783134,-0.014150143,-57.90117,-0.36041662,-61.135303,0.33211634,-54.667034
0.00090009003,-0.05864171,-64.67923,-0.019916058,-57.867065,-0.3661385,-61.095882,0.32630637,-54.63825
0.0010001,-0.0651051,-64.57569,-0.025714397,-57.832596,-0.37191203,-61.05624,0.32048324,-54.60895
0.00110011,-0.071558155,-64.4725,-0.0315032,-57.798355,-0.37766775,-61.0167,0.31466135,-54.58001
0.00120012,-0.0780009,-64.369675,-0.03729105,-57.763824,-0.38340327,-60.976906,0.30882117,-54.550743
0.00130013,-0.084433384,-64.267204,-0.04305315,-57.72917,-0.38916263,-60.937424,0.30305633,-54.52092
0.00140014,-0.09085564,-64.165085,-0.048832417,-57.69458,-0.39490604,-60.89771,0.2972412,-54.49145
0.0015001501,-0.097267695,-64.06331,-0.0546031,-57.660095,-0.40066573,-60.85813,0.29145953,-54.46206
0.00160016,-0.10366959,-63.961887,-0.060367107,-57.62567,-0.40639114,-60.818497,0.28565693,-54.432846
0.00170017,-0.11006136,-63.86081,-0.06612396,-57.590637,-0.41212872,-60.778706,0.2798808,-54.40257
0.0018001801,-0.116443045,-63.760075,-0.07188654,-57.55597,-0.41787475,-60.739017,0.27410167,-54.37292
0.00190019,-0.12281467,-63.65968,-0.07764959,-57.52115,-0.42359644,-60.69919,0.26829726,-54.34311
0.0020002,-0.12917626,-63.559624,-0.0834012,-57.486496,-0.42932048,-60.65953,0.26251808,-54.31346
0.00210021,-0.13552788,-63.459908,-0.08915949,-57.451538,-0.4350457,-60.619576,0.2567267,-54.2835
0.00220022,-0.14186953,-63.360523,-0.09486914,-57.416534,-0.44075534,-60.58005,0.25101706,-54.253017
0.00230023,-0.14820126,-63.26147,-0.10061312,-57.38176,-0.44647175,-60.540295,0.24524552,-54.223225
0.00240024,-0.1545231,-63.162754,-0.10635805,-57.34668,-0.45217532,-60.500313,0.23945922,-54.193047
0.00250025,-0.16083509,-63.06436,-0.112089634,-57.311783,-0.45789862,-60.46065,0.23371935,-54.162914
0.00260026,-0.16713724,-62.966293,-0.117818356,-57.27629,-0.46359426,-60.42057,0.22795755,-54.13201
0.00270027,-0.17342961,-62.868553,-0.12354612,-57.241333,-0.46930823,-60.380836,0.22221598,-54.10183
