x,f,mean,lower,upper
0.0,0.0,-0.38476086,-1.3040153,0.53449357
0.00010001,-0.006558076,-0.388052,-1.3070097,0.5309057
0.00020002,-0.013105482,-0.3913412,-1.3099927,0.52731025
0.00030003,-0.019642254,-0.3946333,-1.3129878,0.5237212
0.00040004,-0.026168434,-0.39793205,-1.3159969,0.5201327
0.00050005,-0.032684054,-0.4012251,-1.3189906,0.5165404
0.00060006,-0.039189156,-0.40451336,-1.3219848,0.51295805
0.00070007,-0.045683775,-0.4078083,-1.3249824,0.50936574
0.00080008,-0.05216795,-0.41109943,-1.3279823,0.50578344
0.00090009003,-0.05864171,-0.41439724,-1.3309889,0.50219434
0.0010001,-0.0651051,-0.41768456,-1.3339838,0.49861467
0.00110011,-0.071558155,-0.42098045,-1.3369904,0.4950294
0.00120012,-0.0780009,-0.42427635,-1.3399947,0.4914419
0.00130013,-0.084433384,-0.4275732,-1.3430061,0.48785967
0.00140014,-0.09085564,-0.43086433,-1.3460033,0.4842747
0.0015001501,-0.097267695,-0.43415833,-1.3490129,0.48069614
0.00160016,-0.10366959,-0.43745232,-1.3520212,0.47711653
0.00170017,-0.11006136,-0.44074345,-1.3550276,0.47354066
0.0018001801,-0.116443045,-0.4440441,-1.3580444,0.46995622
0.00190019,-0.12281467,-0.4473343,-1.3610518,0.46638322
0.0020002,-0.12917626,-0.45062828,-1.3640598,0.46280324
0.00210021,-0.13552788,-0.45392418,-1.3670769,0.45922852
0.00220022,-0.14186953,-0.45722294,-1.3700957,0.4556498
0.00230023,-0.14820126,-0.46051693,-1.3731065,0.45207262
0.00240024,-0.1545231,-0.46380806,-1.3761227,0.44850665
0.00250025,-0.16083509,-0.46710968,-1.3791451,0.44492584
0.00260026,-0.16713724,-0.47040272,-1.3821633,0.4413578
0.00270027,-0.17342961,-0.47370052,-1.3851838,0.43778276
0.00280028,-0.17971222,-0.47699356,-1.3882048,0.43421763
0.00290029,-0.1859851,-0.48029423,-1.3912292,0.43064064
0.0030003001,-0.1922483,-0.48359013,-1.394257,0.4270767
0.00310031,-0.19850183,-0.48688602,-1.3972743,0.4235022
0.00320032,-0.20474571,-0.49018002,-1.4003053,0.41994524
0.0033003301,-0.21098001,-0.49347973,-1.4033314,0.41637194
0.00340034,-0.21720473,-0.49677944,-1.4063638,0.41280496
0.00350035,-0.22341992,-0.5000696,-1.4093814,0.40924215
0.0036003601,-0.2296256,-0.50337315,-1.4124174,0.40567112
0.00370037,-0.2358218,-0.50666904,-1.4154489,0.40211082
0.00380038,-0.24200855,-0.5099659,-1.4184781,0.39854634
0.0039003901,-0.2481859,-0.51326084,-1.4215138,0.39499205
