x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.0,0.0,-65.62767,0.11865544,-62.47171,-0.6963249,-65.68922,0.9336358,-59.254208
0.00010001,-0.006558076,-65.52079,0.11240077,-62.42871,-0.7025673,-65.64274,0.9273688,-59.21468
0.00020002,-0.013105482,-65.41429,0.10616851,-62.38614,-0.7087954,-65.596825,0.92113245,-59.175453
0.00030003,-0.019642254,-65.30817,0.09993434,-62.342896,-0.7150267,-65.55058,0.91489536,-59.135204
0.00040004,-0.026168434,-65.202415,0.09370494,-62.30017,-0.72124493,-65.50454,0.9086548,-59.095802
0.00050005,-0.032684054,-65.097046,0.08747697,-62.25656,-0.7274659,-65.45775,0.90241987,-59.055374
0.00060006,-0.039189156,-64.99204,0.081232786,-62.213654,-0.7337031,-65.41168,0.89616865,-59.015625
0.00070007,-0.045683775,-64.887405,0.07502198,-62.170685,-0.7399156,-65.36565,0.8899596,-58.97572
0.00080008,-0.05216795,-64.783134,0.06880736,-62.127136,-0.7461191,-65.31905,0.8837338,-58.93522
0.00090009003,-0.05864171,-64.67923,0.06259751,-62.083923,-0.75231844,-65.27268,0.87751347,-58.895164
0.0010001,-0.0651051,-64.57569,0.056391954,-62.040802,-0.7585275,-65.22664,0.8713114,-58.85496
0.00110011,-0.071558155,-64.4725,0.050198317,-61.997284,-0.7647118,-65.18023,0.86510843,-58.81434
0.00120012,-0.0780009,-64.369675,0.043987513,-61.95401,-0.7709232,-65.13407,0.8588982,-58.773952
0.00130013,-0.084433384,-64.267204,0.037786722,-61.910034,-0.77711284,-65.08721,0.8526863,-58.732857
0.00140014,-0.09085564,-64.165085,0.03160596,-61.86676,-0.78328776,-65.04106,0.8464997,-58.692455
0.0015001501,-0.097267695,-64.06331,0.025420427,-61.823273,-0.7894598,-64.99465,0.8403007,-58.651894
0.00160016,-0.10366959,-63.961887,0.019243479,-61.779297,-0.7956362,-64.94792,0.83412313,-58.61067
0.00170017,-0.11006136,-63.86081,0.013067484,-61.73575,-0.8017999,-64.90161,0.82793486,-58.569885
0.0018001801,-0.116443045,-63.760075,0.0068867207,-61.69226,-0.8079801,-64.85533,0.82175356,-58.529186
0.00190019,-0.12281467,-63.65968,0.0007212162,-61.648285,-0.8141339,-64.80873,0.8155763,-58.487835
0.0020002,-0.12917626,-63.559624,-0.0054433346,-61.60437,-0.8202943,-64.76208,0.80940765,-58.446663
0.00210021,-0.13552788,-63.459908,-0.011600256,-61.5607,-0.8264419,-64.71574,0.8032414,-58.405663
0.00220022,-0.14186953,-63.360523,-0.017746687,-61.516724,-0.8325836,-64.669266,0.79709023,-58.36418
0.00230023,-0.14820126,-63.26147,-0.023895502,-61.4729,-0.8387272,-64.62296,0.7909362,-58.322838
0.00240024,-0.1545231,-63.162754,-0.030061483,-61.428253,-0.8448844,-64.575714,0.7847614,-58.28079
0.00250025,-0.16083509,-63.06436,-0.036197424,-61.38443,-0.8510121,-64.529366,0.77861726,-58.2395
0.00260026,-0.16713724,-62.966293,-0.042330027,-61.340454,-0.8571442,-64.48301,0.7724841,-58.1979
0.00270027,-0.17342961,-62.868553,-0.048454046,-61.296204,-0.86326057,-64.43642,0.7663525,-58.15599
0.00280028,-0.17971222,-62.771137,-0.05459094,-61.251892,-0.869391,-64.389595,0.76020914,-58.11419
0.00290029,-0.1859851,-62.674038,-0.0607059,-61.207977,-0.8754972,-64.34329,0.7540854,-58.072666
0.0030003001,-0.1922483,-62.57726,-0.066823244,-61.16336,-0.8816064,-64.29645,0.7479599,-58.03027
0.00310031,-0.19850183,-62.480793,-0.07293296,-61.119263,-0.88770264,-64.24998,0.7418367,-57.98855
0.00320032,-0.20474571,-62.384644,-0.07906222,-61.0744,-0.8938307,-64.2029,0.73570627,-57.9459
0.0033003301,-0.21098001,-62.28881,-0.08517194,-61.03,-0.8999305,-64.15623,0.7295866,-57.903774
0.00340034,-0.21720473,-62.193283,-0.09126353,-60.9859,-0.90601504,-64.10988,0.723488,-57.86192
0.00350035,-0.22341992,-62.09807,-0.09735751,-60.940887,-0.9121084,-64.06291,0.7173934,-57.818863
0.0036003601,-0.2296256,-62.00316,-0.10345292,-60.896423,-0.91818804,-64.016045,0.7112822,-57.776802
0.00370037,-0.2358218,-61.908554,-0.10953641,-60.85193,-0.92426276,-63.969395,0.70518994,-57.734463
0.00380038,-0.24200855,-61.81425,-0.11562705,-60.807068,-0.93036044,-63.922733,0.69910634,-57.691402
0.0039003901,-0.2481859,-61.720253,-0.12170482,-60.762573,-0.9364224,-63.876095,0.6930128,-57.64905
0.0040004,-0.25435385,-61.626553,-0.12777925,-60.71768,-0.94249034,-63.829094,0.68693185,-57.60627
0.0041004103,-0.26051244,-61.53315,-0.1338427,-60.67273,-0.9485474,-63.782288,0.680862,-57.56317
0.00420042,-0.26666173,-61.440044,-0.13990426,-60.628082,-0.95460135,-63.735626,0.6747928,-57.52054
0.00430043,-0.2728017,-61.347233,-0.14596581,-60.582977,-0.96066,-63.688793,0.66872835,-57.47716
0.00440044,-0.2789324,-61.25471,-0.15204358,-60.53784,-0.96672076,-63.641533,0.6626336,-57.43415
0.00450045,-0.28505388,-61.162483,-0.15809035,-60.493134,-0.97275877,-63.594917,0.65657806,-57.39135
0.00460046,-0.29116613,-61.070545,-0.16413474,-60.447754,-0.97880375,-63.547955,0.6505343,-57.347553
0.0047004703,-0.29726923,-60.978893,-0.17017198,-60.402985,-0.98483104,-63.501305,0.6444871,-57.304665
0.00480048,-0.30336314,-60.887527,-0.17621493,-60.357788,-0.99086285,-63.454178,0.638433,-57.2614
0.00490049,-0.30944794,-60.796444,-0.18223834,-60.31244,-0.99688154,-63.40724,0.63240486,-57.217636
0.0050005,-0.31552365,-60.705647,-0.18828559,-60.267365,-1.0029218,-63.360382,0.6263506,-57.174347
0.00510051,-0.3215903,-60.615128,-0.19430327,-60.222412,-1.0089377,-63.313828,0.62033117,-57.130997
0.00520052,-0.3276479,-60.524887,-0.20032382,-60.176483,-1.0149496,-63.26625,0.61430186,-57.086716
0.00530053,-0.33369648,-60.434925,-0.2063458,-60.131287,-1.0209568,-63.219383,0.6082652,-57.04319
0.00540054,-0.3397361,-60.345238,-0.21234584,-60.085815,-1.0269511,-63.17239,0.60225934,-56.99924
0.00550055,-0.34576675,-60.25583,-0.21835399,-60.04059,-1.0329456,-63.125534,0.5962377,-56.955643
0.00560056,-0.3517885,-60.166687,-0.22435546,-59.994995,-1.0389419,-63.078266,0.590231,-56.911724
0.00570057,-0.35780132,-60.07782,-0.23035121,-59.94934,-1.0449259,-63.03124,0.58422357,-56.867443
0.00580058,-0.36380526,-59.989223,-0.2363503,-59.90393,-1.0509226,-62.984272,0.5782221,-56.82359
0.00590059,-0.36980036,-59.900894,-0.24234748,-59.858215,-1.0569069,-62.93701,0.57221204,-56.77942
0.0060006003,-0.37578663,-59.812828,-0.24832082,-59.81247,-1.0628803,-62.889977,0.5662387,-56.734962
0.00610061,-0.38176414,-59.725033,-0.2543037,-59.766968,-1.068851,-62.843067,0.56024355,-56.69087
0.00620062,-0.38773286,-59.637497,-0.2602651,-59.7211,-1.074807,-62.795918,0.5542768,-56.646282
0.00630063,-0.39369282,-59.550224,-0.2662418,-59.675232,-1.080772,-62.74861,0.54828846,-56.601852
0.00640064,-0.3996441,-59.46321,-0.27222323,-59.629486,-1.0867505,-62.701553,0.5423041,-56.55742
0.00650065,-0.4055867,-59.376457,-0.27817369,-59.583527,-1.0926952,-62.65443,0.5363478,-56.512623
0.0066006603,-0.4115206,-59.289963,-0.28413463,-59.537872,-1.0986426,-62.607464,0.5303734,-56.46828
0.00670067,-0.41744587,-59.203724,-0.29008603,-59.491913,-1.1045765,-62.560013,0.5244044,-56.423813
0.00680068,-0.42336252,-59.11774,-0.2960298,-59.44571,-1.1105156,-62.512707,0.5184559,-56.37871
0.00690069,-0.4292706,-59.03201,-0.30196452,-59.399933,-1.1164427,-62.465744,0.51251364,-56.33412
0.0070007,-0.4351701,-58.946533,-0.307925,-59.354126,-1.122402,-62.418835,0.506552,-56.289417
0.00710071,-0.4410611,-58.861305,-0.31385207,-59.307495,-1.1283157,-62.37103,0.5006115,-56.24396
0.0072007203,-0.44694355,-58.776325,-0.3197801,-59.261536,-1.1342366,-62.323963,0.49467635,-56.19911
0.00730073,-0.45281756,-58.691593,-0.32570243,-59.21512,-1.1401448,-62.27654,0.48874003,-56.153698
0.00740074,-0.45868307,-58.60711,-0.33161235,-59.16925,-1.1460478,-62.229584,0.48282307,-56.108917
0.00750075,-0.46454015,-58.522873,-0.33753562,-59.122864,-1.1519582,-62.182068,0.47688693,-56.06366
0.00760076,-0.47038883,-58.438877,-0.34344935,-59.076416,-1.1578748,-62.134766,0.4709761,-56.018066
0.00770077,-0.4762291,-58.35512,-0.34935927,-59.030243,-1.1637707,-62.087574,0.46505213,-55.97291
0.0078007802,-0.48206103,-58.27161,-0.35525393,-58.98419,-1.169656,-62.040535,0.4591481,-55.92785
0.00790079,-0.48788458,-58.18834,-0.36115336,-58.937256,-1.1755483,-61.9927,0.45324165,-55.881813
0.0080008,-0.49369985,-58.105305,-0.3670361,-58.891144,-1.1814253,-61.945686,0.44735307,-55.8366
0.00810081,-0.49950683,-58.02251,-0.37292695,-58.84488,-1.1873009,-61.898525,0.44144696,-55.791233
0.008200821,-0.5053055,-57.93995,-0.37879968,-58.798126,-1.1931642,-61.850952,0.43556488,-55.7453
0.00830083,-0.511096,-57.857624,-0.384681,-58.751465,-1.1990361,-61.8034,0.4296742,-55.69953
0.00840084,-0.51687825,-57.77553,-0.39056754,-58.704712,-1.2049192,-61.755936,0.42378414,-55.65349
0.00850085,-0.52265227,-57.693672,-0.39643264,-58.658234,-1.2107779,-61.70865,0.4179126,-55.60782
0.00860086,-0.5284181,-57.612045,-0.40229917,-58.611755,-1.2166286,-61.661358,0.41203028,-55.562153
0.00870087,-0.5341758,-57.530643,-0.40814996,-58.564697,-1.2224717,-61.61358,0.40617186,-55.515816
0.00880088,-0.5399254,-57.449474,-0.41400456,-58.518158,-1.2283176,-61.56631,0.4003085,-55.470005
0.00890089,-0.5456669,-57.36853,-0.4198501,-58.47171,-1.2341537,-61.51918,0.3944536,-55.42424
0.0090009,-0.55140024,-57.287815,-0.42571092,-58.4245,-1.2400064,-61.47134,0.38858455,-55.37766
0.00910091,-0.55712557,-57.20732,-0.43154645,-58.377716,-1.2458344,-61.423866,0.3827414,-55.331566
0.00920092,-0.5628429,-57.127052,-0.43738008,-58.330658,-1.2516603,-61.37631,0.3769002,-55.285007
0.00930093,-0.56855214,-57.04701,-0.44321418,-58.283844,-1.2574828,-61.328842,0.37105435,-55.238846
0.0094009405,-0.57425344,-56.967182,-0.44903302,-58.237274,-1.263291,-61.28162,0.36522496,-55.19293
0.00950095,-0.57994676,-56.88758,-0.4548552,-58.18979,-1.2690992,-61.23358,0.35938877,-55.145996
0.00960096,-0.5856321,-56.808193,-0.46068263,-58.142914,-1.2749267,-61.186207,0.35356134,-55.09962
0.00970097,-0.5913095,-56.729027,-0.46649957,-58.09616,-1.2807276,-61.138893,0.34772855,-55.05343
0.00980098,-0.596979,-56.650078,-0.47229934,-58.04883,-1.2865193,-61.091137,0.3419206,-55.00652
0.00990099,-0.6026407,-56.571342,-0.47810435,-58.001556,-1.2923155,-61.043297,0.33610678,-54.959816
0.010001,-0.6082944,-56.49282,-0.48389935,-57.954773,-1.2981,-60.99604,0.33030128,-54.913506
0.01010101,-0.61394036,-56.414516,-0.48968625,-57.90735,-1.3038733,-60.948273,0.32450086,-54.866425
0.01020102,-0.6195785,-56.336422,-0.49548745,-57.860413,-1.3096681,-60.900887,0.31869322,-54.81994
0.01030103,-0.6252088,-56.258537,-0.5012691,-57.812622,-1.3154404,-60.852695,0.3129022,-54.77255
0.01040104,-0.6308313,-56.180866,-0.50704885,-57.76538,-1.3212085,-60.80508,0.3071108,-54.72568
0.01050105,-0.6364461,-56.1034,-0.5128205,-57.718414,-1.3269701,-60.757755,0.3013292,-54.679073
0.01060106,-0.6420531,-56.026146,-0.51858544,-57.670807,-1.3327222,-60.709885,0.2955513,-54.63173
0.010701071,-0.64765245,-55.949097,-0.5243528,-57.623474,-1.3384802,-60.66214,0.2897746,-54.58481
0.01080108,-0.6532441,-55.872253,-0.5301144,-57.576263,-1.344233,-60.61462,0.2840042,-54.537907
0.01090109,-0.658828,-55.795616,-0.53586125,-57.528656,-1.3499694,-60.56685,0.27824682,-54.490463
0.0110011,-0.66440433,-55.71918,-0.54163,-57.480927,-1.3557322,-60.5188,0.2724722,-54.443054
0.01110111,-0.66997296,-55.642952,-0.54737306,-57.433807,-1.3614589,-60.47136,0.26671278,-54.396255
0.01120112,-0.675534,-55.56692,-0.55311227,-57.386078,-1.3671893,-60.423508,0.26096475,-54.348648
0.01130113,-0.6810875,-55.491093,-0.5588534,-57.338684,-1.3729157,-60.375866,0.25520903,-54.301502
0.01140114,-0.68663335,-55.415466,-0.56457543,-57.29065,-1.3786349,-60.32777,0.249484,-54.25353
0.01150115,-0.6921717,-55.340034,-0.5703075,-57.243073,-1.3843465,-60.279922,0.24373144,-54.206223
0.01160116,-0.69770247,-55.264805,-0.5760224,-57.19577,-1.3900514,-60.232468,0.23800659,-54.159073
0.01170117,-0.7032258,-55.18977,-0.58175015,-57.147766,-1.3957821,-60.184586,0.2322818,-54.110947
0.01180118,-0.70874155,-55.11493,-0.58746314,-57.100098,-1.4014786,-60.136623,0.22655237,-54.063572
