x,f,mean,lower,upper
0.18951896,-9.170331,-9.197645,-13.035993,-5.3592978
0.18961896,-9.165846,-9.19415,-13.032659,-5.3556414
0.18971898,-9.161358,-9.190656,-13.0293255,-5.3519864
0.18981898,-9.15687,-9.187158,-13.025989,-5.3483267
0.189919,-9.152379,-9.183655,-13.022647,-5.3446627
0.190019,-9.147887,-9.180154,-13.019308,-5.341
0.19011901,-9.143394,-9.176648,-13.015964,-5.3373327
0.19021901,-9.138899,-9.173143,-13.01262,-5.333667
0.19031903,-9.134402,-9.169633,-13.009272,-5.329994
0.19041905,-9.129905,-9.166123,-13.005923,-5.3263235
0.19051905,-9.125404,-9.16261,-13.002573,-5.3226476
0.19061907,-9.120903,-9.159097,-12.999221,-5.3189726
0.19071907,-9.116401,-9.155578,-12.995865,-5.315291
0.19081908,-9.111896,-9.152058,-12.992507,-5.3116083
0.19091909,-9.107389,-9.148536,-12.989147,-5.3079243
0.1910191,-9.102882,-9.145012,-12.9857855,-5.3042383
0.1911191,-9.098372,-9.141487,-12.982424,-5.300551
0.19121912,-9.093862,-9.1379595,-12.979059,-5.29686
0.19131914,-9.08935,-9.13443,-12.975692,-5.293168
0.19141914,-9.084835,-9.130898,-12.972322,-5.289474
0.19151916,-9.08032,-9.127364,-12.968951,-5.285777
0.19161916,-9.075803,-9.123828,-12.965578,-5.2820773
0.19171917,-9.071284,-9.12029,-12.962204,-5.278376
0.19181918,-9.066764,-9.116751,-12.958828,-5.2746735
0.1919192,-9.0622425,-9.113206,-12.955446,-5.2709656
0.19201921,-9.057718,-9.109661,-12.9520645,-5.267257
0.19211921,-9.053194,-9.106116,-12.948684,-5.263549
0.19221923,-9.048667,-9.102567,-12.945297,-5.2598357
0.19231923,-9.044139,-9.099016,-12.941911,-5.2561216
0.19241925,-9.039609,-9.095465,-12.938523,-5.252406
0.19251925,-9.035078,-9.091909,-12.935132,-5.248687
0.19261926,-9.030545,-9.088353,-12.93174,-5.2449665
0.19271927,-9.026011,-9.084792,-12.928343,-5.2412415
0.19281928,-9.021475,-9.081229,-12.924944,-5.2375145
0.1929193,-9.016937,-9.077667,-12.921547,-5.233788
0.1930193,-9.012399,-9.074101,-12.918145,-5.2300577
0.19311932,-9.007858,-9.070536,-12.914743,-5.2263274
0.19321932,-9.003316,-9.066966,-12.911339,-5.2225933
0.19331934,-8.998773,-9.0633955,-12.907932,-5.2188582
0.19341934,-8.994226,-9.059821,-12.904524,-5.215119
0.19351935,-8.98968,-9.056245,-12.901112,-5.2113776
0.19361936,-8.985132,-9.052669,-12.8977,-5.207637
0.19371937,-8.980582,-9.0490885,-12.894285,-5.2038913
0.19381939,-8.97603,-9.045505,-12.890867,-5.200142
0.19391939,-8.9714775,-9.041921,-12.887448,-5.196393
0.1940194,-8.966923,-9.038335,-12.8840275,-5.1926417
0.19411941,-8.962367,-9.034746,-12.880605,-5.1888876
0.19421943,-8.957809,-9.031156,-12.87718,-5.185131
0.19431943,-8.95325,-9.027565,-12.8737545,-5.1813755
0.19441944,-8.948689,-9.02397,-12.870325,-5.177614
0.19451945,-8.944127,-9.020374,-12.866896,-5.173853
0.19461946,-8.939563,-9.016774,-12.8634615,-5.170087
0.19471948,-8.934998,-9.013173,-12.860026,-5.16632
