x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.00020002,-5.454774,-5938.4785,-1.2879953,-169.6344,-7.9897094,-185.47675,5.4137187,-153.79205
0.00030003,-6.048671,-4243.886,-1.3049471,-169.56117,-8.0067625,-185.24042,5.3968687,-153.88193
0.00040004,-6.4730964,-3304.9407,-1.3218784,-169.48602,-8.023802,-185.00214,5.3800445,-153.96991
0.00050005,-6.8036203,-2707.226,-1.3388395,-169.40927,-8.040861,-184.76222,5.363182,-154.05632
0.00060006,-7.0743675,-2293.0112,-1.3557904,-169.3302,-8.057909,-184.52036,5.3463287,-154.14005
0.00070007,-7.30369,-1988.9208,-1.3727059,-169.24887,-8.074926,-184.2764,5.329515,-154.22134
0.00080008,-7.5026007,-1756.1384,-1.3896446,-169.16652,-8.091961,-184.02985,5.3126717,-154.30319
0.00090009003,-7.6782312,-1572.187,-1.4065523,-169.08028,-8.108964,-183.78291,5.2958593,-154.37764
0.0010001,-7.8354645,-1423.1445,-1.42344,-168.99225,-8.125952,-183.53413,5.279072,-154.45036
0.00110011,-7.9777927,-1299.925,-1.4403491,-168.90227,-8.142953,-183.28362,5.2622547,-154.52092
0.00120012,-8.107798,-1196.3455,-1.4572525,-168.81015,-8.159946,-183.0312,5.245442,-154.5891
0.00130013,-8.227444,-1108.0518,-1.4741163,-168.7166,-8.1769085,-182.77582,5.228676,-154.65738
0.00140014,-8.33826,-1031.8889,-1.4909906,-168.61975,-8.193874,-182.52065,5.211893,-154.71886
0.0015001501,-8.441459,-965.5143,-1.5078454,-168.5205,-8.210816,-182.26338,5.1951256,-154.7776
0.00160016,-8.538019,-907.1524,-1.5246787,-168.41953,-8.227743,-182.00446,5.178386,-154.8346
0.00170017,-8.628743,-855.4328,-1.5415182,-168.31586,-8.244673,-181.74469,5.161637,-154.88702
0.0018001801,-8.714294,-809.2807,-1.558373,-168.21207,-8.26161,-181.48013,5.1448636,-154.944
0.00190019,-8.795231,-767.8414,-1.575171,-168.10434,-8.2785,-181.21667,5.128158,-154.992
0.0020002,-8.872023,-730.4267,-1.5919867,-167.99455,-8.295401,-180.95155,5.111427,-155.03755
0.00210021,-8.945072,-696.47614,-1.6087952,-167.88269,-8.312291,-180.68472,5.094701,-155.08066
0.00220022,-9.014727,-665.5289,-1.6255372,-167.76779,-8.329123,-180.41693,5.0780487,-155.11865
0.00230023,-9.081286,-637.2022,-1.6423273,-167.65186,-8.345991,-180.14648,5.061336,-155.15723
0.00240024,-9.145013,-611.17596,-1.6591041,-167.53458,-8.362847,-179.87317,5.0446386,-155.19598
0.00250025,-9.206136,-587.1799,-1.6758354,-167.41394,-8.379663,-179.60031,5.0279922,-155.22757
0.00260026,-9.26486,-564.9847,-1.692585,-167.29134,-8.39649,-179.32585,5.01132,-155.25682
0.00270027,-9.321363,-544.3942,-1.7093244,-167.16666,-8.413304,-179.04965,4.9946556,-155.28366
0.00280028,-9.375809,-525.2399,-1.7259972,-167.03899,-8.430059,-178.77278,4.9780645,-155.30519
0.00290029,-9.428338,-507.37604,-1.742701,-166.9096,-8.446839,-178.49445,4.961437,-155.32477
0.0030003001,-9.47908,-490.67578,-1.7594118,-166.77974,-8.463621,-178.21196,4.944798,-155.34752
0.00310031,-9.528152,-475.02856,-1.7760644,-166.64618,-8.480352,-177.93013,4.928223,-155.36223
0.00320032,-9.575661,-460.33737,-1.7927394,-166.5108,-8.497097,-177.64688,4.911618,-155.37473
0.0033003301,-9.621698,-446.51672,-1.809392,-166.37296,-8.513823,-177.3635,4.895038,-155.38242
0.00340034,-9.666354,-433.4911,-1.8259983,-166.23306,-8.5304985,-177.07672,4.8785014,-155.3894
0.00350035,-9.709708,-421.19336,-1.8426251,-166.09102,-8.547194,-176.78998,4.8619432,-155.39206
0.0036003601,-9.751831,-409.5638,-1.8592553,-165.94847,-8.563887,-176.49895,4.8453765,-155.398
0.00370037,-9.792792,-398.54913,-1.8758116,-165.80167,-8.58052,-176.21031,4.8288965,-155.39302
0.00380038,-9.832651,-388.10144,-1.8923888,-165.65305,-8.597164,-175.92049,4.812386,-155.3856
0.0039003901,-9.871465,-378.1778,-1.9089575,-165.5026,-8.613797,-175.62921,4.795882,-155.37598
0.0040004,-9.9092865,-368.7394,-1.9255223,-165.35149,-8.630417,-175.3315,4.7793717,-155.37148
0.0041004103,-9.946164,-359.7513,-1.9420152,-165.19612,-8.646981,-175.0384,4.762951,-155.35384
0.00420042,-9.982142,-351.18173,-1.9585481,-165.03975,-8.663572,-174.74281,4.7464767,-155.33669
0.00430043,-10.017264,-343.00186,-1.9750628,-164.88123,-8.680143,-174.44563,4.730018,-155.31682
0.00440044,-10.051568,-335.1855,-1.9915171,-164.71994,-8.696665,-174.14853,4.71363,-155.29135
0.00450045,-10.08509,-327.7087,-2.007996,-164.55707,-8.7132,-173.85028,4.697208,-155.26385
0.00460046,-10.117864,-320.54962,-2.0244684,-164.39328,-8.729727,-173.54703,4.6807895,-155.23953
0.0047004703,-10.149921,-313.68823,-2.040873,-164.22601,-8.746188,-173.24576,4.664442,-155.20627
0.00480048,-10.1812935,-307.10614,-2.0572896,-164.05635,-8.762661,-172.94522,4.648082,-155.16748
0.00490049,-10.2120075,-300.78644,-2.0736928,-163.88484,-8.779119,-172.64357,4.631733,-155.12611
0.0050005,-10.242089,-294.7136,-2.0900712,-163.71207,-8.795549,-172.3385,4.615407,-155.08563
0.00510051,-10.271564,-288.87326,-2.106429,-163.53601,-8.811962,-172.03632,4.599104,-155.0357
0.00520052,-10.300453,-283.25217,-2.1228027,-163.35997,-8.8283825,-171.72684,4.5827765,-154.9931
0.00530053,-10.328781,-277.83804,-2.1391063,-163.18042,-8.844735,-171.42,4.5665226,-154.94084
0.00540054,-10.356568,-272.61954,-2.1554198,-162.99857,-8.861097,-171.11436,4.550257,-154.88277
0.00550055,-10.383833,-267.58606,-2.17172,-162.8148,-8.877443,-170.80766,4.5340033,-154.82195
0.00560056,-10.410594,-262.72787,-2.1879773,-162.62923,-8.893751,-170.49979,4.5177965,-154.75867
0.00570057,-10.43687,-258.0358,-2.204246,-162.44168,-8.910062,-170.19101,4.5015697,-154.69235
0.00580058,-10.462675,-253.50133,-2.2204638,-162.25266,-8.92633,-169.87871,4.485402,-154.6266
0.00590059,-10.488029,-249.11658,-2.2367072,-162.0615,-8.94261,-169.5681,4.469196,-154.55489
0.0060006003,-10.512942,-244.87413,-2.2528963,-161.86722,-8.9588375,-169.25862,4.4530454,-154.47581
0.00610061,-10.537432,-240.76704,-2.269053,-161.6713,-8.97504,-168.94829,4.436934,-154.3943
0.00620062,-10.561511,-236.78885,-2.2852273,-161.47449,-8.991255,-168.63483,4.4207997,-154.31415
0.00630063,-10.585193,-232.93349,-2.3013659,-161.27435,-9.007433,-168.32553,4.4047008,-154.22318
0.00640064,-10.608488,-229.19522,-2.3175054,-161.07288,-9.023603,-168.01312,4.388593,-154.13263
0.00650065,-10.63141,-225.56874,-2.3335676,-160.86868,-9.039705,-167.70233,4.37257,-154.03503
0.0066006603,-10.653969,-222.049,-2.3496547,-160.66287,-9.055826,-167.3912,4.356517,-153.93454
0.00670067,-10.676176,-218.63126,-2.3657317,-160.45544,-9.071934,-167.07959,4.34047,-153.8313
0.00680068,-10.698042,-215.31108,-2.38175,-160.24646,-9.087991,-166.76431,4.3244905,-153.7286
