x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.1631163,-10.295456,40.256474,-6.663179,40.86554,-13.698385,35.8416,0.37202692,45.88948
0.16321632,-10.2914295,40.275543,-6.65912,40.887108,-13.694328,35.828205,0.37608767,45.94601
0.16331632,-10.287402,40.294598,-6.654963,40.90841,-13.690161,35.81641,0.3802352,46.00041
0.16341634,-10.283372,40.313637,-6.650863,40.926125,-13.686062,35.792774,0.38433504,46.059475
0.16351636,-10.27934,40.33266,-6.6468787,40.95244,-13.682074,35.78524,0.38831568,46.119637
0.16361636,-10.275307,40.351673,-6.6427093,40.971466,-13.6778965,35.771862,0.392478,46.17107
0.16371638,-10.271271,40.370667,-6.638664,40.991745,-13.673847,35.752476,0.39651966,46.231014
0.16381638,-10.267234,40.389652,-6.6345477,41.01322,-13.669733,35.72636,0.4006381,46.300083
0.1639164,-10.263194,40.40862,-6.6303945,41.035797,-13.66557,35.70891,0.40478134,46.362682
0.1640164,-10.259152,40.427574,-6.626325,41.057816,-13.661493,35.67712,0.40884304,46.43851
0.16411641,-10.25511,40.446514,-6.622144,41.07628,-13.657314,35.64923,0.41302633,46.503326
0.16421643,-10.251064,40.46544,-6.6179986,41.097588,-13.653162,35.62467,0.41716433,46.570507
0.16431643,-10.247018,40.484352,-6.613895,41.11515,-13.649053,35.59807,0.42126274,46.632233
0.16441645,-10.242969,40.50325,-6.6098266,41.139107,-13.644976,35.575226,0.42532253,46.702988
0.16451645,-10.238918,40.522133,-6.605686,41.160072,-13.640837,35.545433,0.42946434,46.77471
0.16461647,-10.234865,40.541004,-6.601637,41.179733,-13.636779,35.520573,0.43350506,46.838894
0.16471647,-10.230811,40.55986,-6.5975795,41.201744,-13.632713,35.489082,0.43755436,46.914406
0.16481648,-10.226754,40.5787,-6.5933776,41.220848,-13.628504,35.457554,0.4417491,46.984142
0.16491649,-10.222696,40.59753,-6.589229,41.242905,-13.6243515,35.421616,0.44589376,47.064194
0.1650165,-10.2186365,40.616344,-6.5851235,41.259567,-13.620238,35.388165,0.44999123,47.13097
0.16511652,-10.214574,40.635143,-6.5809627,41.27951,-13.61607,35.342278,0.45414448,47.216743
0.16521652,-10.21051,40.65393,-6.576882,41.30213,-13.611977,35.305492,0.45821333,47.29877
0.16531654,-10.206445,40.672703,-6.572788,41.321342,-13.60788,35.26088,0.4623046,47.381805
0.16541654,-10.202376,40.691463,-6.5687127,41.344673,-13.603797,35.225998,0.46637154,47.46335
0.16551656,-10.198307,40.710205,-6.5644755,41.36187,-13.59955,35.18695,0.47059917,47.53679
0.16561656,-10.194236,40.72894,-6.5603223,41.38273,-13.59539,35.14487,0.47474527,47.620586
0.16571657,-10.190163,40.747654,-6.5561495,41.401817,-13.591213,35.100796,0.47891378,47.70284
0.16581658,-10.186088,40.766357,-6.5520873,41.420242,-13.587137,35.054844,0.4829626,47.78564
0.16591659,-10.182011,40.78505,-6.547929,41.440704,-13.582967,35.011116,0.48710918,47.870293
0.16601661,-10.177932,40.803726,-6.5437574,41.459198,-13.578789,34.96681,0.4912734,47.951588
0.16611661,-10.173851,40.822388,-6.539658,41.478874,-13.574682,34.903236,0.4953661,48.054512
0.16621663,-10.169768,40.841038,-6.5354743,41.499153,-13.570488,34.852905,0.49953985,48.1454
0.16631663,-10.165684,40.859673,-6.5313463,41.517845,-13.566353,34.804276,0.5036607,48.231415
0.16641665,-10.161597,40.878292,-6.5271516,41.53768,-13.562141,34.750835,0.5078378,48.324528
0.16651665,-10.157509,40.8969,-6.5230546,41.55651,-13.558037,34.696674,0.5119276,48.416348
0.16661666,-10.153419,40.915497,-6.518785,41.57618,-13.553755,34.645317,0.5161848,48.507042
0.16671667,-10.149326,40.93408,-6.514693,41.5952,-13.549653,34.590267,0.5202675,48.600132
0.16681668,-10.145233,40.952644,-6.510497,41.614693,-13.545444,34.53433,0.52444935,48.695057
0.1669167,-10.141137,40.9712,-6.5064206,41.632965,-13.541355,34.469913,0.5285139,48.796017
0.1670167,-10.13704,40.98974,-6.502228,41.65074,-13.537153,34.412758,0.5326972,48.888725
0.16711672,-10.13294,41.008266,-6.4980435,41.671715,-13.532953,34.342426,0.5368657,49.001003
0.16721672,-10.1288395,41.02678,-6.493868,41.69108,-13.528769,34.28254,0.5410328,49.099617
0.16731673,-10.124736,41.045277,-6.4896555,41.709846,-13.524541,34.220875,0.5452299,49.19882
0.16741674,-10.120631,41.063763,-6.485526,41.7278,-13.520403,34.153187,0.54935074,49.30241
0.16751675,-10.116525,41.082237,-6.4814706,41.74671,-13.516335,34.0915,0.55339384,49.401924
0.16761675,-10.112415,41.100697,-6.4771724,41.765526,-13.51202,34.020397,0.55767584,49.510654
0.16771677,-10.108305,41.11914,-6.4729886,41.779396,-13.507818,33.954483,0.5618415,49.60431
0.16781679,-10.104193,41.137577,-6.4688563,41.8022,-13.50367,33.889236,0.56595707,49.715164
0.16791679,-10.100079,41.155994,-6.4646225,41.819443,-13.49943,33.81671,0.5701847,49.822174
0.1680168,-10.095963,41.1744,-6.460415,41.838478,-13.495203,33.74776,0.5743737,49.929195
0.16811681,-10.091845,41.192795,-6.456291,41.856606,-13.491067,33.675743,0.57848454,50.037468
0.16821682,-10.087725,41.211174,-6.4520993,41.87417,-13.486859,33.60698,0.5826607,50.141357
0.16831683,-10.083604,41.229538,-6.447887,41.892563,-13.482632,33.5237,0.5868578,50.261425
0.16841684,-10.07948,41.24789,-6.4437785,41.91085,-13.478504,33.451115,0.59094715,50.370586
0.16851684,-10.075355,41.26623,-6.4395566,41.929237,-13.474263,33.377083,0.59515,50.48139
0.16861686,-10.071228,41.284557,-6.4353,41.945297,-13.469992,33.287933,0.59939194,50.60266
0.16871688,-10.0671,41.30287,-6.431189,41.964554,-13.465866,33.20916,0.6034875,50.719948
