"a0","lc_a0","deriv_lc","second_deriv_lc"
0,-2.18679130338978,-39279.2111563919,3636484161.30701
0.01,-11.3439977912854,-143.549901582743,11829.2024554867
0.0621052631578947,-12.9765502940813,6.75881404340159,621.565141367465
0.114210526315789,-12.0026144360307,27.9211048666787,325.693574203248
0.166315789473684,-10.1754710759102,40.7036940324639,183.46790558947
0.218421052631579,-7.81158226352433,49.2336899840896,136.047891555208
0.270526315789474,-5.07878852093527,55.2871727388563,103.037017480172
0.322631578947368,-2.07062223795118,60.2212664706671,87.4799943807402
0.374736842105263,1.16891427797343,64.430267884846,74.4044123303802
0.426842105263158,4.61989008282843,67.8068645680229,62.9364529431623
0.478947368421053,8.22512542158963,70.7998126315569,58.1532721411313
0.531052631578947,11.9918081084259,73.5024984338584,48.2857006106487
0.583157894736842,15.876984578397,76.1764927467225,42.362553908245
0.635263157894737,19.8932961774808,78.2047500390522,37.8417121421135
0.687368421052632,24.0310800459802,80.2740416418195,36.5835829706484
0.739473684210526,28.2577697781139,82.0184209046221,35.5122485301808
0.791578947368421,32.5691199025168,83.7800989073519,32.1525351720975
0.843684210526316,36.98871183902,85.1821276814335,30.3095538714088
0.895789473684211,41.4737399064606,86.9637650005348,27.711731665031
0.947894736842105,46.0310344405717,88.2170657388773,26.5047631173875
1,50.6605267523167,89.4006663326286,25.904054483025
