x,f,mean,lower,upper
0.8280828,35.653503,34.208473,30.42084,37.99611
0.8281828,35.661995,34.213604,30.425943,38.001266
0.82828283,35.670483,34.218727,30.43104,38.006413
0.82838285,35.678974,34.223854,30.436142,38.011566
0.82848287,35.687466,34.228973,30.441235,38.016712
0.8285829,35.695953,34.234085,30.44632,38.02185
0.82868284,35.704445,34.239197,30.451405,38.02699
0.82878286,35.712936,34.244312,30.456493,38.03213
0.8288829,35.721428,34.24942,30.461575,38.037266
0.8289829,35.72992,34.254524,30.466654,38.042397
0.8290829,35.73841,34.25962,30.471724,38.04752
0.8291829,35.746902,34.264725,30.4768,38.05265
0.82928294,35.755398,34.269814,30.481863,38.057766
0.82938296,35.76389,34.274902,30.486923,38.06288
0.829483,35.772385,34.28,30.491993,38.068005
0.8295829,35.780876,34.28508,30.497047,38.073112
0.82968295,35.78937,34.29016,30.502102,38.07822
0.82978296,35.797863,34.295235,30.507149,38.08332
0.829883,35.80636,34.300316,30.512203,38.08843
0.829983,35.814854,34.30538,30.517242,38.09352
0.830083,35.82335,34.310455,30.522287,38.09862
0.830183,35.831844,34.31552,30.527327,38.103714
0.83028305,35.84034,34.320587,30.532366,38.10881
0.83038306,35.848835,34.32565,30.5374,38.1139
0.830483,35.857334,34.330704,30.542427,38.11898
0.83058304,35.86583,34.335762,30.547459,38.124065
0.83068305,35.874325,34.340805,30.552473,38.129135
0.83078307,35.882824,34.345856,30.557497,38.134216
0.8308831,35.89132,34.350903,30.562515,38.13929
0.8309831,35.89982,34.35594,30.567528,38.144356
0.8310831,35.908318,34.36098,30.572538,38.14942
0.83118314,35.916813,34.366013,30.577541,38.154484
0.83128315,35.925312,34.371048,30.58255,38.159546
0.8313831,35.93381,34.376076,30.58755,38.1646
0.8314831,35.94231,34.3811,30.592546,38.169655
0.83158314,35.95081,34.386124,30.597542,38.174706
0.83168316,35.959312,34.391144,30.602533,38.179752
0.8317832,35.96781,34.39616,30.607521,38.1848
0.8318832,35.97631,34.40117,30.612501,38.189835
0.8319832,35.984814,34.406185,30.61749,38.19488
0.8320832,35.993313,34.411186,30.622463,38.19991
0.83218324,36.001816,34.41619,30.62744,38.204945
0.8322832,36.010315,34.421192,30.632412,38.209972
0.8323832,36.018818,34.426186,30.637377,38.214996
0.83248323,36.02732,34.431183,30.642345,38.22002
0.83258325,36.035824,34.436172,30.647306,38.225037
0.83268327,36.044327,34.441162,30.652267,38.230057
0.8327833,36.05283,34.446144,30.65722,38.23507
0.8328833,36.061333,34.451126,30.662174,38.240078
0.8329833,36.069836,34.45611,30.667126,38.24509
0.83308333,36.078342,34.461082,30.672071,38.25009
0.8331833,36.086845,34.46605,30.67701,38.25509
0.8332833,36.09535,34.471024,30.681955,38.260094
0.8333833,36.103855,34.475983,30.686884,38.26508
0.83348334,36.112362,34.48094,30.691814,38.27007
0.83358335,36.120865,34.4859,30.696745,38.27506
0.8336834,36.12937,34.49086,30.701674,38.280045
0.8337834,36.13788,34.49581,30.706596,38.285027
0.8338834,36.146385,34.500763,30.71152,38.29001
0.8339834,36.154892,34.50571,30.716436,38.294987
0.83408344,36.1634,34.51065,30.721346,38.299953
0.8341834,36.171906,34.515587,30.726254,38.30492
0.8342834,36.180412,34.520523,30.73116,38.309887
0.8343834,36.188923,34.52546,30.736067,38.314854
0.83448344,36.19743,34.530388,30.740965,38.31981
0.83458346,36.205936,34.535316,30.745863,38.324768
0.8346835,36.214447,34.540245,30.750763,38.329727
0.8347835,36.222958,34.54516,30.755646,38.33467
0.8348835,36.231464,34.55008,30.760536,38.339622
0.8349835,36.239975,34.554993,30.765419,38.344566
0.8350835,36.248486,34.559902,30.770298,38.349506
0.8351835,36.256996,34.564804,30.77517,38.35444
0.8352835,36.265507,34.56971,30.780045,38.359375
0.83538353,36.274017,34.574615,30.78492,38.36431
0.83548355,36.282528,34.579514,30.789787,38.36924
0.83558357,36.29104,34.58441,30.794655,38.37417
0.8356836,36.299553,34.589302,30.799515,38.37909
0.8357836,36.308064,34.594185,30.804367,38.384003
0.8358836,36.316578,34.599075,30.809227,38.388924
0.8359836,36.32509,34.603954,30.814075,38.393833
0.8360836,36.333603,34.608833,30.818924,38.398743
0.8361836,36.342117,34.61371,30.823769,38.40365
0.8362836,36.350628,34.618584,30.828613,38.408554
0.83638364,36.359142,34.62345,30.833448,38.413452
0.83648366,36.367657,34.62832,30.838285,38.418354
0.8365837,36.37617,34.63318,30.843113,38.423244
0.8366837,36.384686,34.63804,30.847942,38.428135
0.8367837,36.393204,34.6429,30.852772,38.433025
0.83688366,36.40172,34.647747,30.857588,38.437904
0.8369837,36.410233,34.652596,30.862406,38.442787
0.8370837,36.41875,34.657448,30.867226,38.44767
0.8371837,36.427265,34.662285,30.872032,38.452538
0.83728373,36.435783,34.66713,30.876844,38.457417
0.83738375,36.444298,34.67196,30.881641,38.462276
0.83748376,36.452816,34.676796,30.886448,38.467144
0.8375838,36.461334,34.681625,30.891245,38.472008
0.8376838,36.469852,34.686455,30.896042,38.476868
0.83778375,36.47837,34.691273,30.900827,38.481716
0.8378838,36.48689,34.69609,30.905615,38.48657
0.8379838,36.495407,34.700912,30.910404,38.49142
0.8380838,36.503925,34.705727,30.915186,38.49627
0.8381838,36.512444,34.71054,30.919968,38.501114
0.83828384,36.520966,34.715343,30.924738,38.50595
0.83838385,36.529484,34.72015,30.929512,38.510788
0.83848387,36.538006,34.724953,30.934282,38.515625
0.8385839,36.546524,34.729744,30.939041,38.520447
0.83868384,36.555046,34.734543,30.943808,38.525276
0.83878386,36.56357,34.739334,30.948566,38.5301
0.8388839,36.57209,34.744125,30.953325,38.534927
0.8389839,36.580612,34.748905,30.958073,38.539738
0.8390839,36.589134,34.753685,30.962818,38.54455
0.8391839,36.597656,34.75847,30.96757,38.549366
0.83928394,36.60618,34.76324,30.97231,38.554173
0.83938396,36.6147,34.768013,30.977047,38.55898
0.839484,36.623222,34.77278,30.981783,38.56378
0.83958393,36.63175,34.777542,30.986511,38.568573
0.83968395,36.64027,34.78231,30.991245,38.573376
0.83978397,36.648796,34.787067,30.99597,38.578167
0.839884,36.65732,34.791824,31.000692,38.582954
0.839984,36.665844,34.79657,31.005405,38.587734
0.840084,36.67437,34.801323,31.010124,38.59252
0.84018403,36.68289,34.806072,31.01484,38.597305
0.84028405,36.691418,34.81081,31.019545,38.602077
0.84038407,36.699944,34.81555,31.024252,38.60685
0.840484,36.70847,34.820282,31.028948,38.611614
0.84058404,36.717,34.82502,31.033653,38.616386
0.84068406,36.725525,34.829746,31.038345,38.621147
0.8407841,36.73405,34.834473,31.043037,38.625908
0.8408841,36.74258,34.839203,31.047733,38.630672
0.8409841,36.751106,34.843918,31.052414,38.63542
0.8410841,36.759636,34.848633,31.057095,38.64017
0.84118414,36.76816,34.85334,31.061768,38.644913
0.84128416,36.77669,34.858055,31.06645,38.649662
0.8413841,36.78522,34.862755,31.071114,38.654396
0.8414841,36.79375,34.867462,31.075787,38.659138
0.84158415,36.802277,34.87216,31.080452,38.66387
0.84168416,36.810806,34.876858,31.085114,38.668602
0.8417842,36.81934,34.881546,31.089767,38.673325
0.8418842,36.82787,34.88624,31.094425,38.67805
0.8419842,36.8364,34.890923,31.099075,38.68277
0.8420842,36.84493,34.895607,31.103724,38.68749
0.84218425,36.853462,34.900288,31.10837,38.692207
0.8422842,36.86199,34.90496,31.113007,38.696915
0.8423842,36.870525,34.909637,31.11765,38.701626
0.84248424,36.879055,34.914307,31.122284,38.70633
0.84258425,36.88759,34.918976,31.126917,38.711033
0.84268427,36.896122,34.923637,31.131544,38.715733
0.8427843,36.904655,34.9283,31.13617,38.72043
0.8428843,36.91319,34.932957,31.140793,38.72512
0.8429843,36.921722,34.937607,31.145407,38.72981
0.84308434,36.930256,34.94226,31.150024,38.734497
0.8431843,36.93879,34.9469,31.154629,38.73917
0.8432843,36.947323,34.951546,31.159239,38.74385
0.8433843,36.955856,34.956184,31.163841,38.748528
0.84348434,36.964394,34.960823,31.168444,38.7532
0.84358436,36.972927,34.96546,31.173046,38.757877
0.8436844,36.981464,34.970085,31.177635,38.762535
0.8437844,36.99,34.974716,31.18223,38.767204
0.8438844,36.998535,34.97934,31.186817,38.771862
0.8439844,37.007072,34.983963,31.191404,38.776524
0.8440844,37.01561,34.98857,31.195976,38.781166
0.8441844,37.024147,34.993187,31.200554,38.78582
0.8442844,37.032684,34.997803,31.205135,38.79047
0.84438443,37.04122,35.002403,31.209698,38.79511
0.84448445,37.04976,35.007004,31.214262,38.799744
0.84458447,37.058296,35.011612,31.218834,38.80439
0.8446845,37.066837,35.016205,31.22339,38.80902
0.8447845,37.075375,35.020798,31.227947,38.81365
0.8448845,37.083916,35.02539,31.232502,38.81828
0.8449845,37.092453,35.029976,31.237051,38.822903
0.8450845,37.100994,35.034557,31.241594,38.82752
0.8451845,37.109535,35.03914,31.24614,38.832138
0.8452845,37.118073,35.043716,31.25068,38.836754
0.84538454,37.126614,35.04829,31.255217,38.841362
0.84548455,37.135155,35.052864,31.259752,38.845974
0.8455846,37.143696,35.057426,31.264278,38.850574
0.8456846,37.152237,35.06199,31.268803,38.855175
0.8457846,37.16078,35.06655,31.273329,38.859776
0.84588456,37.169323,35.071106,31.277845,38.86437
0.8459846,37.177864,35.07566,31.282362,38.868958
0.8460846,37.18641,35.080208,31.286871,38.873543
0.8461846,37.19495,35.084755,31.291382,38.878128
0.8462846,37.203495,35.089302,31.29589,38.882713
0.84638464,37.212036,35.09384,31.300392,38.88729
0.84648466,37.22058,35.098377,31.30489,38.891865
0.8465847,37.229126,35.102913,31.309387,38.89644
0.8466847,37.23767,35.107437,31.313873,38.901
0.84678465,37.246216,35.11197,31.318367,38.90557
0.84688467,37.25476,35.116486,31.322845,38.910126
0.8469847,37.263306,35.121002,31.327324,38.91468
0.8470847,37.27185,35.12553,31.331814,38.919247
0.8471847,37.280396,35.13004,31.336285,38.923794
0.84728473,37.288944,35.134544,31.34075,38.928337
0.84738475,37.29749,35.139053,31.34522,38.932888
0.84748477,37.306034,35.143562,31.349691,38.937435
0.8475848,37.314583,35.148056,31.354145,38.941967
0.84768474,37.32313,35.15255,31.3586,38.9465
0.84778476,37.331676,35.157047,31.363058,38.951035
0.8478848,37.340225,35.161537,31.36751,38.955563
0.8479848,37.348774,35.166023,31.371958,38.96009
0.8480848,37.357323,35.17051,31.376404,38.964615
0.8481848,37.36587,35.174988,31.380842,38.96913
0.84828484,37.37442,35.17946,31.385275,38.973644
0.84838486,37.38297,35.183937,31.389713,38.97816
0.8484849,37.39152,35.1884,31.394136,38.982662
0.84858483,37.40007,35.192863,31.39856,38.987167
0.84868485,37.40862,35.197334,31.402992,38.991676
0.84878486,37.41717,35.20179,31.407408,38.996174
0.8488849,37.42572,35.206245,31.411823,39.000668
0.8489849,37.434273,35.2107,31.416239,39.00516
0.8490849,37.442825,35.21515,31.420647,39.00965
0.84918493,37.451378,35.219593,31.425053,39.014133
0.84928495,37.45993,35.224037,31.429455,39.01862
0.84938496,37.468483,35.228477,31.433855,39.023098
0.8494849,37.477036,35.23291,31.438248,39.027573
0.84958494,37.485588,35.237343,31.44264,39.032043
0.84968495,37.49414,35.24177,31.44703,39.036514
0.849785,37.502693,35.246193,31.45141,39.040977
0.849885,37.511246,35.250618,31.455793,39.04544
0.849985,37.519802,35.255035,31.46017,39.0499
0.850085,37.528355,35.259453,31.464548,39.05436
0.85018504,37.53691,35.26387,31.468925,39.058815
0.85028505,37.545467,35.268272,31.473286,39.06326
0.850385,37.55402,35.272675,31.477646,39.067703
0.850485,37.562576,35.277077,31.482008,39.072144
0.85058504,37.571133,35.28148,31.48637,39.076588
0.85068506,37.57969,35.28587,31.490719,39.08102
0.8507851,37.588245,35.29026,31.495068,39.085453
0.8508851,37.5968,35.294647,31.499413,39.08988
0.8509851,37.60536,35.299034,31.50376,39.094307
0.8510851,37.61392,35.30342,31.508104,39.098736
0.85118514,37.622475,35.307793,31.512436,39.10315
0.8512851,37.63103,35.312164,31.516766,39.107563
0.8513851,37.63959,35.316536,31.521095,39.111977
0.85148513,37.648148,35.320908,31.525425,39.11639
0.85158515,37.656708,35.32527,31.529747,39.120796
0.85168517,37.665268,35.329628,31.534061,39.125195
0.8517852,37.67383,35.33399,31.53838,39.129597
0.8518852,37.682384,35.33835,31.542698,39.134
0.8519852,37.690945,35.34269,31.546997,39.138382
0.85208523,37.699505,35.34704,31.551304,39.142773
0.8521852,37.70807,35.351383,31.555607,39.14716
0.8522852,37.71663,35.35572,31.5599,39.15154
0.8523852,37.72519,35.360054,31.564192,39.155914
0.85248524,37.73375,35.364395,31.568491,39.1603
0.85258526,37.742313,35.368725,31.572777,39.164673
0.8526853,37.750874,35.373047,31.577057,39.169037
0.8527853,37.759438,35.377373,31.58134,39.173405
0.8528853,37.767998,35.38169,31.585615,39.177765
0.8529853,37.77656,35.38601,31.589891,39.18213
0.8530853,37.785126,35.39032,31.594158,39.18648
0.8531853,37.79369,35.39463,31.598427,39.190834
0.8532853,37.802254,35.398933,31.602686,39.195183
0.8533853,37.810818,35.40324,31.606949,39.19953
0.85348535,37.81938,35.407536,31.6112,39.20387
0.85358536,37.827946,35.411827,31.61545,39.208206
