"x_sampled","y_pred"
0.0001000100010001,-11.880903312783
0.0002000200020002,-11.8808273274437
0.0003000300030003,-11.8807512314572
0.0004000400040004,-11.8806750225814
0.0005000500050005,-11.8805986985746
0.0006000600060006,-11.8805222571947
0.0007000700070007,-11.8804456962
0.0008000800080008,-11.8803690133485
0.0009000900090009,-11.8802922063982
0.001000100010001,-11.8802152731074
0.0011001100110011,-11.8801382112341
0.0012001200120012,-11.8800610185363
0.0013001300130013,-11.8799836927723
0.0014001400140014,-11.8799062317
0.0015001500150015,-11.8798286330776
0.0016001600160016,-11.8797508946632
0.0017001700170017,-11.8796730142149
0.0018001800180018,-11.8795949894908
0.0019001900190019,-11.879516818249
0.002000200020002,-11.8794384982475
0.0021002100210021,-11.8793600272446
0.0022002200220022,-11.8792814029982
0.0023002300230023,-11.8792026232665
0.0024002400240024,-11.8791236858075
0.0025002500250025,-11.8790445883794
0.0026002600260026,-11.8789653287403
0.0027002700270027,-11.8788859046483
0.0028002800280028,-11.8788063138614
0.0029002900290029,-11.8787265541378
0.003000300030003,-11.8786466232356
0.0031003100310031,-11.8785665189128
0.0032003200320032,-11.8784862389276
0.0033003300330033,-11.8784057810381
0.0034003400340034,-11.8783251430022
0.0035003500350035,-11.8782443225783
0.0036003600360036,-11.8781633175243
0.0037003700370037,-11.8780821255984
0.0038003800380038,-11.8780007445586
0.0039003900390039,-11.877919172163
0.004000400040004,-11.8778374061698
0.0041004100410041,-11.8777554443371
0.0042004200420042,-11.8776732844229
0.0043004300430043,-11.8775909241853
0.0044004400440044,-11.8775083613825
0.0045004500450045,-11.8774255937725
0.0046004600460046,-11.8773426191134
0.0047004700470047,-11.8772594351634
0.0048004800480048,-11.8771760396805
0.0049004900490049,-11.8770924304228
0.005000500050005,-11.8770086051485
0.0051005100510051,-11.8769245616156
0.0052005200520052,-11.8768402975822
0.0053005300530053,-11.8767558108064
0.0054005400540054,-11.8766710990464
0.0055005500550055,-11.8765861600602
0.0056005600560056,-11.8765009916059
0.0057005700570057,-11.8764155914416
0.0058005800580058,-11.8763299573254
0.0059005900590059,-11.8762440870155
0.006000600060006,-11.8761579782698
0.0061006100610061,-11.8760716288466
0.0062006200620062,-11.8759850365039
0.0063006300630063,-11.8758981989997
0.0064006400640064,-11.8758111140923
0.0065006500650065,-11.8757237795397
0.0066006600660066,-11.8756361931
0.0067006700670067,-11.8755483525313
0.0068006800680068,-11.8754602555917
0.0069006900690069,-11.8753719000392
0.007000700070007,-11.8752832836321
0.0071007100710071,-11.8751944041284
0.0072007200720072,-11.8751052592861
0.0073007300730073,-11.8750158468635
0.0074007400740074,-11.8749261646185
0.0075007500750075,-11.8748362103093
0.0076007600760076,-11.874745981694
0.0077007700770077,-11.8746554765307
0.0078007800780078,-11.8745646925775
0.0079007900790079,-11.8744736275924
0.008000800080008,-11.8743822793336
0.0081008100810081,-11.8742906455592
0.0082008200820082,-11.8741987240273
0.0083008300830083,-11.8741065124959
0.0084008400840084,-11.8740140087232
0.0085008500850085,-11.8739212104673
0.0086008600860086,-11.8738281154863
0.0087008700870087,-11.8737347215382
0.0088008800880088,-11.8736410263811
0.0089008900890089,-11.8735470277733
0.009000900090009,-11.8734527234726
0.0091009100910091,-11.8733581112374
0.0092009200920092,-11.8732631888256
0.0093009300930093,-11.8731679539953
0.0094009400940094,-11.8730724045048
0.0095009500950095,-11.8729765381119
0.0096009600960096,-11.8728803525749
0.0097009700970097,-11.8727838456519
0.0098009800980098,-11.8726870151009
0.0099009900990099,-11.87258985868
0.01000100010001,-11.8724923741474
0.0101010101010101,-11.8723945592611
0.0102010201020102,-11.8722964117793
0.0103010301030103,-11.87219792946
0.0104010401040104,-11.8720991100613
0.0105010501050105,-11.8719999513414
