x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.5660566,14.591419,75.209656,6.5593376,99.94281,2.1269083,65.179184,10.991767,134.70644
0.5661566,14.598941,75.21423,6.569331,99.90087,2.1362276,65.30849,11.002435,134.49326
0.56625664,14.6064625,75.21882,6.5793223,99.85777,2.1455455,65.4371,11.0131,134.27844
0.56635666,14.613985,75.22339,6.5893087,99.81349,2.154859,65.565,11.023758,134.06198
0.5664566,14.621509,75.22797,6.5992804,99.7681,2.1641603,65.69208,11.034401,133.84412
0.56655663,14.629032,75.232544,6.6092577,99.7215,2.1734672,65.8186,11.045048,133.62439
0.56665665,14.636557,75.237114,6.6192303,99.67372,2.1827707,65.9444,11.05569,133.40305
0.56675667,14.64408,75.24169,6.629198,99.62478,2.192071,66.06949,11.066325,133.18007
0.5668567,14.651606,75.24626,6.6391554,99.57468,2.2013621,66.19379,11.076948,132.95557
0.5669567,14.659131,75.25083,6.6491127,99.5234,2.2106543,66.31745,11.087571,132.72934
0.5670567,14.6666565,75.2554,6.6590652,99.470924,2.219943,66.44036,11.098187,132.5015
0.56715673,14.674183,75.25997,6.669012,99.4173,2.2292275,66.562584,11.108797,132.272
0.56725675,14.68171,75.26454,6.678954,99.362495,2.2385082,66.684074,11.1194,132.04092
0.56735677,14.689237,75.26911,6.6888866,99.306564,2.2477818,66.80482,11.129992,131.80832
0.5674567,14.696765,75.27368,6.6988125,99.24945,2.25705,66.92481,11.140575,131.5741
0.56755674,14.704293,75.278244,6.7087374,99.19112,2.2663183,67.04409,11.151156,131.33813
0.56765676,14.711822,75.282814,6.718651,99.13164,2.275577,67.162575,11.161724,131.10071
0.5677568,14.719351,75.28738,6.7285633,99.07096,2.2848368,67.28038,11.17229,130.86154
0.5678568,14.72688,75.29194,6.738471,99.009125,2.2940931,67.39748,11.182849,130.62077
0.5679568,14.73441,75.2965,6.74837,98.94609,2.3033428,67.51379,11.1933975,130.37839
0.5680568,14.7419405,75.30106,6.7582645,98.88188,2.3125892,67.62933,11.203939,130.13443
0.56815684,14.749471,75.305626,6.7681475,98.81653,2.3218265,67.74411,11.214468,129.88895
0.56825686,14.757003,75.31018,6.7780294,98.74997,2.3310642,67.858154,11.224995,129.64178
0.5683568,14.764534,75.31474,6.787898,98.68227,2.340291,67.971405,11.235505,129.39313
0.5684568,14.772066,75.319305,6.79776,98.61338,2.349513,68.08388,11.246007,129.14288
0.56855685,14.779599,75.32386,6.807621,98.54329,2.358736,68.195656,11.256506,128.89093
0.56865686,14.787132,75.328415,6.8174744,98.472,2.3679533,68.306625,11.266995,128.63737
0.5687569,14.794666,75.33297,6.82732,98.39955,2.3771653,68.41686,11.277475,128.38223
0.5688569,14.8022,75.337524,6.837159,98.32593,2.3863726,68.52632,11.287946,128.12553
0.5689569,14.809734,75.34208,6.846986,98.25114,2.3955698,68.63492,11.298402,127.867355
0.5690569,14.817269,75.346634,6.8568096,98.17514,2.404766,68.7428,11.308853,127.60748
0.56915694,14.824804,75.35119,6.8666267,98.09797,2.413958,68.8499,11.319296,127.34604
0.5692569,14.83234,75.355736,6.8764267,98.019714,2.4231362,68.95617,11.329718,127.08326
0.5693569,14.839877,75.36028,6.8862276,97.940186,2.4323168,69.06169,11.340138,126.81868
0.56945693,14.847414,75.36484,6.89602,97.85947,2.4414907,69.16641,11.35055,126.55252
0.56955695,14.854951,75.369385,6.9058037,97.77759,2.4506588,69.270355,11.360949,126.28482
0.56965697,14.862489,75.37393,6.9155807,97.6945,2.4598231,69.37347,11.371338,126.01554
0.569757,14.870027,75.37848,6.9253435,97.61029,2.4689755,69.47574,11.381712,125.74484
0.569857,14.877565,75.383026,6.9351034,97.524864,2.4781275,69.57728,11.392079,125.47245
0.569957,14.885104,75.38757,6.944854,97.43823,2.4872727,69.67795,11.402435,125.19852
0.57005703,14.892644,75.39211,6.9545956,97.35043,2.4964118,69.77783,11.412779,124.923035
0.570157,14.900184,75.39666,6.964319,97.26152,2.5055356,69.87678,11.423103,124.64626
0.570257,14.907724,75.4012,6.974044,97.17138,2.5146632,69.97505,11.433424,124.36771
0.570357,14.915265,75.40574,6.983759,97.08003,2.5237837,70.07246,11.443734,124.08761
0.57045704,14.922807,75.41028,6.9934645,96.98753,2.532898,70.169106,11.454031,123.80596
0.57055706,14.930348,75.414825,7.0031567,96.89385,2.5420012,70.26477,11.464312,123.522934
0.5706571,14.937891,75.41936,7.012844,96.798996,2.5511026,70.35974,11.474586,123.23825
0.5707571,14.945434,75.4239,7.022522,96.702934,2.5601978,70.45384,11.484846,122.95203
0.5708571,14.952976,75.42844,7.0321894,96.60569,2.569285,70.54708,11.495094,122.6643
0.5709571,14.96052,75.432976,7.041847,96.50726,2.5783663,70.63947,11.505328,122.37505
0.5710571,14.968064,75.43751,7.051489,96.40779,2.5874343,70.73102,11.515543,122.084564
0.5711571,14.975609,75.44204,7.0611267,96.30701,2.5965014,70.82172,11.525752,121.7923
0.5712571,14.983153,75.44658,7.070755,96.205055,2.6055622,70.91159,11.535948,121.49852
0.57135713,14.990699,75.45111,7.080368,96.101974,2.6146107,71.00054,11.546125,121.20341
0.57145715,14.998245,75.45564,7.0899754,95.99765,2.6236567,71.08868,11.5562935,120.906624
0.57155716,15.005791,75.460175,7.099572,95.89217,2.6326957,71.175964,11.566448,120.60838
0.5716572,15.013338,75.4647,7.1091595,95.785515,2.641728,71.262375,11.5765915,120.308655
0.5717572,15.020885,75.46923,7.1187344,95.677666,2.650751,71.3479,11.586718,120.00743
0.5718572,15.028433,75.47376,7.128295,95.568695,2.6597638,71.43252,11.596827,119.70487
0.5719572,15.035981,75.47829,7.137844,95.45856,2.6687684,71.516266,11.60692,119.40085
0.5720572,15.0435295,75.48281,7.1473866,95.34718,2.6777697,71.59915,11.617003,119.095215
0.5721572,15.051079,75.48734,7.1569138,95.234695,2.686759,71.681114,11.6270685,118.78828
0.5722572,15.058628,75.49187,7.1664343,95.12097,2.6957455,71.76224,11.637123,118.479706
0.57235724,15.066178,75.49639,7.1759434,95.00607,2.7047234,71.84244,11.647163,118.16971
0.57245725,15.073729,75.50091,7.185441,94.890015,2.713694,71.92179,11.657188,117.85824
0.5725573,15.081279,75.50543,7.1949253,94.77278,2.7226548,72.00023,11.667196,117.545334
0.5726573,15.088831,75.50996,7.2043953,94.654434,2.731605,72.07773,11.677185,117.23114
0.5727573,15.096382,75.51447,7.2138577,94.53485,2.740551,72.15433,11.687164,116.915375
0.57285726,15.103934,75.519,7.223304,94.41417,2.7494845,72.23004,11.697123,116.5983
0.5729573,15.111487,75.52351,7.2327375,94.292305,2.75841,72.30479,11.707066,116.27982
0.5730573,15.1190405,75.52803,7.2421627,94.169205,2.7673297,72.37863,11.716995,115.95978
0.5731573,15.126594,75.53255,7.2515764,94.04497,2.7762423,72.45161,11.726911,115.63833
